Datum,Zeit,Adr,ID-Nr.,HST,Nr.,Wert,Einheit,Beschreibung,Art,Modul,SP-Nr.,Tarif
01.07.14,00:00,4,5,GWF,10,0.44,kW,power,instant.,0,0,0
01.07.14,00:00,4,5,GWF,11,01.07.14 02:02 Win  V,,time point,instant.,0,0,0
01.07.14,00:00,4,5,GWF,12,28191,HCA,HCA-Unit,instant.,1,0,0
01.07.14,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.07.14,00:00,4,5,GWF,14,27261,kWh,energy,instant.,0,1,0
01.07.14,00:00,4,5,GWF,15,10288.86,m^3,volume,instant.,0,1,0
01.07.14,00:00,4,5,GWF,16,9105.78,m^3,volume,instant.,1,1,0
01.07.14,00:00,4,5,GWF,17,28191,HCA,HCA-Unit,instant.,1,1,0
01.07.14,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.07.14,00:00,4,5,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.07.14,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.07.14,00:00,3,9,GWF,1,55323,kWh,energy,instant.,0,0,0
01.07.14,00:00,3,9,GWF,2,8998.98,m^3,volume,instant.,0,0,0
01.07.14,00:00,3,9,GWF,3,8273.55,m^3,volume,instant.,1,0,0
01.07.14,00:00,3,9,GWF,4,34,°C,flow temperature,instant.,0,0,0
01.07.14,00:00,3,9,GWF,5,32,°C,return temperature,instant.,0,0,0
01.07.14,00:00,3,9,GWF,6,2.1,K,temperature difference,instant.,0,0,0
01.07.14,00:00,3,9,GWF,7,39783,hours,on time,instant.,0,0,0
01.07.14,00:00,3,9,GWF,8,39783,hours,operating time,instant.,0,0,0
01.07.14,00:00,3,9,GWF,9,286,l/h,volume flow,instant.,0,0,0
01.07.14,00:00,3,9,GWF,10,0.67,kW,power,instant.,0,0,0
01.07.14,00:00,3,9,GWF,11,01.07.14 02:25 Win  V,,time point,instant.,0,0,0
01.07.14,00:00,3,9,GWF,12,7377,HCA,HCA-Unit,instant.,1,0,0
01.07.14,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.07.14,00:00,3,9,GWF,14,55322,kWh,energy,instant.,0,1,0
01.07.14,00:00,3,9,GWF,15,8998.68,m^3,volume,instant.,0,1,0
01.07.14,00:00,3,9,GWF,16,8273.27,m^3,volume,instant.,1,1,0
01.07.14,00:00,3,9,GWF,17,7377,HCA,HCA-Unit,instant.,1,1,0
01.07.14,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.07.14,00:00,3,9,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.07.14,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.08.14,00:00,1,1,GWF,1,32264,kWh,energy,instant.,0,0,0
01.08.14,00:00,1,1,GWF,2,8793.97,m^3,volume,instant.,0,0,0
01.08.14,00:00,1,1,GWF,3,8342.73,m^3,volume,instant.,1,0,0
01.08.14,00:00,1,1,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.08.14,00:00,1,1,GWF,5,26,°C,return temperature,instant.,0,0,0
01.08.14,00:00,1,1,GWF,6,0.1,K,temperature difference,instant.,0,0,0
01.08.14,00:00,1,1,GWF,7,40530,hours,on time,instant.,0,0,0
01.08.14,00:00,1,1,GWF,8,40530,hours,operating time,instant.,0,0,0
01.08.14,00:00,1,1,GWF,9,332,l/h,volume flow,instant.,0,0,0
01.08.14,00:00,1,1,GWF,10,0.04,kW,power,instant.,0,0,0
01.08.14,00:00,1,1,GWF,11,01.08.14 02:17 Win  V,,time point,instant.,0,0,0
01.08.14,00:00,1,1,GWF,12,16891,HCA,HCA-Unit,instant.,1,0,0
01.08.14,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.14,00:00,1,1,GWF,14,32140,kWh,energy,instant.,0,1,0
01.08.14,00:00,1,1,GWF,15,8651.3,m^3,volume,instant.,0,1,0
01.08.14,00:00,1,1,GWF,16,8200.96,m^3,volume,instant.,1,1,0
01.08.14,00:00,1,1,GWF,17,16684,HCA,HCA-Unit,instant.,1,1,0
01.08.14,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.14,00:00,1,1,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.08.14,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.08.14,00:00,2,4,GWF,1,24536,kWh,energy,instant.,0,0,0
01.08.14,00:00,2,4,GWF,2,5822.74,m^3,volume,instant.,0,0,0
01.08.14,00:00,2,4,GWF,3,5527.1,m^3,volume,instant.,1,0,0
01.08.14,00:00,2,4,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.08.14,00:00,2,4,GWF,5,26,°C,return temperature,instant.,0,0,0
01.08.14,00:00,2,4,GWF,6,0,K,temperature difference,instant.,0,0,0
01.08.14,00:00,2,4,GWF,7,40529,hours,on time,instant.,0,0,0
01.08.14,00:00,2,4,GWF,8,40529,hours,operating time,instant.,0,0,0
01.08.14,00:00,2,4,GWF,9,267,l/h,volume flow,instant.,0,0,0
01.08.14,00:00,2,4,GWF,10,0,kW,power,instant.,0,0,0
01.08.14,00:00,2,4,GWF,11,01.08.14 02:06 Win  V,,time point,instant.,0,0,0
01.08.14,00:00,2,4,GWF,12,28671,HCA,HCA-Unit,instant.,1,0,0
01.08.14,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.14,00:00,2,4,GWF,14,24409,kWh,energy,instant.,0,1,0
01.08.14,00:00,2,4,GWF,15,5706.64,m^3,volume,instant.,0,1,0
01.08.14,00:00,2,4,GWF,16,5412.76,m^3,volume,instant.,1,1,0
01.08.14,00:00,2,4,GWF,17,28435,HCA,HCA-Unit,instant.,1,1,0
01.08.14,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.14,00:00,2,4,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.08.14,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.08.14,00:00,4,5,GWF,1,27361,kWh,energy,instant.,0,0,0
01.08.14,00:00,4,5,GWF,2,10445.04,m^3,volume,instant.,0,0,0
01.08.14,00:00,4,5,GWF,3,9241.61,m^3,volume,instant.,1,0,0
01.08.14,00:00,4,5,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.08.14,00:00,4,5,GWF,5,26,°C,return temperature,instant.,0,0,0
01.08.14,00:00,4,5,GWF,6,0.3,K,temperature difference,instant.,0,0,0
01.08.14,00:00,4,5,GWF,7,40525,hours,on time,instant.,0,0,0
01.08.14,00:00,4,5,GWF,8,40525,hours,operating time,instant.,0,0,0
01.08.14,00:00,4,5,GWF,9,369,l/h,volume flow,instant.,0,0,0
01.08.14,00:00,4,5,GWF,10,0.13,kW,power,instant.,0,0,0
01.08.14,00:00,4,5,GWF,11,01.08.14 01:59 Win  V,,time point,instant.,0,0,0
01.08.14,00:00,4,5,GWF,12,28467,HCA,HCA-Unit,instant.,1,0,0
01.08.14,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.14,00:00,4,5,GWF,14,27261,kWh,energy,instant.,0,1,0
01.08.14,00:00,4,5,GWF,15,10288.86,m^3,volume,instant.,0,1,0
01.08.14,00:00,4,5,GWF,16,9105.78,m^3,volume,instant.,1,1,0
01.08.14,00:00,4,5,GWF,17,28191,HCA,HCA-Unit,instant.,1,1,0
01.08.14,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.14,00:00,4,5,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.08.14,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.08.14,00:00,3,9,GWF,1,55486,kWh,energy,instant.,0,0,0
01.08.14,00:00,3,9,GWF,2,9120.37,m^3,volume,instant.,0,0,0
01.08.14,00:00,3,9,GWF,3,8377.76,m^3,volume,instant.,1,0,0
01.08.14,00:00,3,9,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.08.14,00:00,3,9,GWF,5,26,°C,return temperature,instant.,0,0,0
01.08.14,00:00,3,9,GWF,6,0,K,temperature difference,instant.,0,0,0
01.08.14,00:00,3,9,GWF,7,40527,hours,on time,instant.,0,0,0
01.08.14,00:00,3,9,GWF,8,40527,hours,operating time,instant.,0,0,0
01.08.14,00:00,3,9,GWF,9,267,l/h,volume flow,instant.,0,0,0
01.08.14,00:00,3,9,GWF,10,0,kW,power,instant.,0,0,0
01.08.14,00:00,3,9,GWF,11,01.08.14 02:22 Win  V,,time point,instant.,0,0,0
01.08.14,00:00,3,9,GWF,12,7577,HCA,HCA-Unit,instant.,1,0,0
01.08.14,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.14,00:00,3,9,GWF,14,55322,kWh,energy,instant.,0,1,0
01.08.14,00:00,3,9,GWF,15,8998.68,m^3,volume,instant.,0,1,0
01.08.14,00:00,3,9,GWF,16,8273.27,m^3,volume,instant.,1,1,0
01.08.14,00:00,3,9,GWF,17,7377,HCA,HCA-Unit,instant.,1,1,0
01.08.14,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.14,00:00,3,9,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.08.14,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.09.14,00:00,1,1,GWF,1,32431,kWh,energy,instant.,0,0,0
01.09.14,00:00,1,1,GWF,2,8969.78,m^3,volume,instant.,0,0,0
01.09.14,00:00,1,1,GWF,3,8517.2,m^3,volume,instant.,1,0,0
01.09.14,00:00,1,1,GWF,4,35,°C,flow temperature,instant.,0,0,0
01.09.14,00:00,1,1,GWF,5,33,°C,return temperature,instant.,0,0,0
01.09.14,00:00,1,1,GWF,6,1.4,K,temperature difference,instant.,0,0,0
01.09.14,00:00,1,1,GWF,7,41274,hours,on time,instant.,0,0,0
01.09.14,00:00,1,1,GWF,8,41274,hours,operating time,instant.,0,0,0
01.09.14,00:00,1,1,GWF,9,341,l/h,volume flow,instant.,0,0,0
01.09.14,00:00,1,1,GWF,10,0.54,kW,power,instant.,0,0,0
01.09.14,00:00,1,1,GWF,11,01.09.14 02:15 Win  V,,time point,instant.,0,0,0
01.09.14,00:00,1,1,GWF,12,17124,HCA,HCA-Unit,instant.,1,0,0
01.09.14,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.14,00:00,1,1,GWF,14,32140,kWh,energy,instant.,0,1,0
01.09.14,00:00,1,1,GWF,15,8651.3,m^3,volume,instant.,0,1,0
01.09.14,00:00,1,1,GWF,16,8200.96,m^3,volume,instant.,1,1,0
01.09.14,00:00,1,1,GWF,17,16684,HCA,HCA-Unit,instant.,1,1,0
01.09.14,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.14,00:00,1,1,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.09.14,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.09.14,00:00,2,4,GWF,1,24689,kWh,energy,instant.,0,0,0
01.09.14,00:00,2,4,GWF,2,5964.81,m^3,volume,instant.,0,0,0
01.09.14,00:00,2,4,GWF,3,5665.9,m^3,volume,instant.,1,0,0
01.09.14,00:00,2,4,GWF,4,35,°C,flow temperature,instant.,0,0,0
01.09.14,00:00,2,4,GWF,5,33,°C,return temperature,instant.,0,0,0
01.09.14,00:00,2,4,GWF,6,1.8,K,temperature difference,instant.,0,0,0
01.09.14,00:00,2,4,GWF,7,41273,hours,on time,instant.,0,0,0
01.09.14,00:00,2,4,GWF,8,41273,hours,operating time,instant.,0,0,0
01.09.14,00:00,2,4,GWF,9,272,l/h,volume flow,instant.,0,0,0
01.09.14,00:00,2,4,GWF,10,0.54,kW,power,instant.,0,0,0
01.09.14,00:00,2,4,GWF,11,01.09.14 02:03 Win  V,,time point,instant.,0,0,0
01.09.14,00:00,2,4,GWF,12,29009,HCA,HCA-Unit,instant.,1,0,0
01.09.14,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.14,00:00,2,4,GWF,14,24409,kWh,energy,instant.,0,1,0
01.09.14,00:00,2,4,GWF,15,5706.64,m^3,volume,instant.,0,1,0
01.09.14,00:00,2,4,GWF,16,5412.76,m^3,volume,instant.,1,1,0
01.09.14,00:00,2,4,GWF,17,28435,HCA,HCA-Unit,instant.,1,1,0
01.09.14,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.14,00:00,2,4,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.09.14,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.09.14,00:00,4,5,GWF,1,27489,kWh,energy,instant.,0,0,0
01.09.14,00:00,4,5,GWF,2,10636.37,m^3,volume,instant.,0,0,0
01.09.14,00:00,4,5,GWF,3,9404.07,m^3,volume,instant.,1,0,0
01.09.14,00:00,4,5,GWF,4,35,°C,flow temperature,instant.,0,0,0
01.09.14,00:00,4,5,GWF,5,34,°C,return temperature,instant.,0,0,0
01.09.14,00:00,4,5,GWF,6,1.1,K,temperature difference,instant.,0,0,0
01.09.14,00:00,4,5,GWF,7,41269,hours,on time,instant.,0,0,0
01.09.14,00:00,4,5,GWF,8,41269,hours,operating time,instant.,0,0,0
01.09.14,00:00,4,5,GWF,9,369,l/h,volume flow,instant.,0,0,0
01.09.14,00:00,4,5,GWF,10,0.46,kW,power,instant.,0,0,0
01.09.14,00:00,4,5,GWF,11,01.09.14 01:56 Win  V,,time point,instant.,0,0,0
01.09.14,00:00,4,5,GWF,12,28876,HCA,HCA-Unit,instant.,1,0,0
01.09.14,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.14,00:00,4,5,GWF,14,27261,kWh,energy,instant.,0,1,0
01.09.14,00:00,4,5,GWF,15,10288.86,m^3,volume,instant.,0,1,0
01.09.14,00:00,4,5,GWF,16,9105.78,m^3,volume,instant.,1,1,0
01.09.14,00:00,4,5,GWF,17,28191,HCA,HCA-Unit,instant.,1,1,0
01.09.14,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.14,00:00,4,5,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.09.14,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.09.14,00:00,3,9,GWF,1,55708,kWh,energy,instant.,0,0,0
01.09.14,00:00,3,9,GWF,2,9269.93,m^3,volume,instant.,0,0,0
01.09.14,00:00,3,9,GWF,3,8508.11,m^3,volume,instant.,1,0,0
01.09.14,00:00,3,9,GWF,4,35,°C,flow temperature,instant.,0,0,0
01.09.14,00:00,3,9,GWF,5,32,°C,return temperature,instant.,0,0,0
01.09.14,00:00,3,9,GWF,6,2.5,K,temperature difference,instant.,0,0,0
01.09.14,00:00,3,9,GWF,7,41271,hours,on time,instant.,0,0,0
01.09.14,00:00,3,9,GWF,8,41271,hours,operating time,instant.,0,0,0
01.09.14,00:00,3,9,GWF,9,290,l/h,volume flow,instant.,0,0,0
01.09.14,00:00,3,9,GWF,10,0.81,kW,power,instant.,0,0,0
01.09.14,00:00,3,9,GWF,11,01.09.14 02:20 Win  V,,time point,instant.,0,0,0
01.09.14,00:00,3,9,GWF,12,7787,HCA,HCA-Unit,instant.,1,0,0
01.09.14,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.14,00:00,3,9,GWF,14,55322,kWh,energy,instant.,0,1,0
01.09.14,00:00,3,9,GWF,15,8998.68,m^3,volume,instant.,0,1,0
01.09.14,00:00,3,9,GWF,16,8273.27,m^3,volume,instant.,1,1,0
01.09.14,00:00,3,9,GWF,17,7377,HCA,HCA-Unit,instant.,1,1,0
01.09.14,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.14,00:00,3,9,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.09.14,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.10.14,00:00,1,1,GWF,1,32637,kWh,energy,instant.,0,0,0
01.10.14,00:00,1,1,GWF,2,9165.52,m^3,volume,instant.,0,0,0
01.10.14,00:00,1,1,GWF,3,8710.57,m^3,volume,instant.,1,0,0
01.10.14,00:00,1,1,GWF,4,34,°C,flow temperature,instant.,0,0,0
01.10.14,00:00,1,1,GWF,5,32,°C,return temperature,instant.,0,0,0
01.10.14,00:00,1,1,GWF,6,1.3,K,temperature difference,instant.,0,0,0
01.10.14,00:00,1,1,GWF,7,41994,hours,on time,instant.,0,0,0
01.10.14,00:00,1,1,GWF,8,41994,hours,operating time,instant.,0,0,0
01.10.14,00:00,1,1,GWF,9,337,l/h,volume flow,instant.,0,0,0
01.10.14,00:00,1,1,GWF,10,0.5,kW,power,instant.,0,0,0
01.10.14,00:00,1,1,GWF,11,01.10.14 02:12 Win  V,,time point,instant.,0,0,0
01.10.14,00:00,1,1,GWF,12,17433,HCA,HCA-Unit,instant.,1,0,0
01.10.14,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.10.14,00:00,1,1,GWF,14,32140,kWh,energy,instant.,0,1,0
01.10.14,00:00,1,1,GWF,15,8651.3,m^3,volume,instant.,0,1,0
01.10.14,00:00,1,1,GWF,16,8200.96,m^3,volume,instant.,1,1,0
01.10.14,00:00,1,1,GWF,17,16684,HCA,HCA-Unit,instant.,1,1,0
01.10.14,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.10.14,00:00,1,1,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.10.14,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.10.14,00:00,2,4,GWF,1,24905,kWh,energy,instant.,0,0,0
01.10.14,00:00,2,4,GWF,2,6126.34,m^3,volume,instant.,0,0,0
01.10.14,00:00,2,4,GWF,3,5825.94,m^3,volume,instant.,1,0,0
01.10.14,00:00,2,4,GWF,4,34,°C,flow temperature,instant.,0,0,0
01.10.14,00:00,2,4,GWF,5,31,°C,return temperature,instant.,0,0,0
01.10.14,00:00,2,4,GWF,6,2.4,K,temperature difference,instant.,0,0,0
01.10.14,00:00,2,4,GWF,7,41993,hours,on time,instant.,0,0,0
01.10.14,00:00,2,4,GWF,8,41993,hours,operating time,instant.,0,0,0
01.10.14,00:00,2,4,GWF,9,332,l/h,volume flow,instant.,0,0,0
01.10.14,00:00,2,4,GWF,10,0.89,kW,power,instant.,0,0,0
01.10.14,00:00,2,4,GWF,11,01.10.14 02:00 Win  V,,time point,instant.,0,0,0
01.10.14,00:00,2,4,GWF,12,29371,HCA,HCA-Unit,instant.,1,0,0
01.10.14,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.10.14,00:00,2,4,GWF,14,24409,kWh,energy,instant.,0,1,0
01.10.14,00:00,2,4,GWF,15,5706.64,m^3,volume,instant.,0,1,0
01.10.14,00:00,2,4,GWF,16,5412.76,m^3,volume,instant.,1,1,0
01.10.14,00:00,2,4,GWF,17,28435,HCA,HCA-Unit,instant.,1,1,0
01.10.14,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.10.14,00:00,2,4,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.10.14,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.10.14,00:00,4,5,GWF,1,27641,kWh,energy,instant.,0,0,0
01.10.14,00:00,4,5,GWF,2,10849.3,m^3,volume,instant.,0,0,0
01.10.14,00:00,4,5,GWF,3,9577.9,m^3,volume,instant.,1,0,0
01.10.14,00:00,4,5,GWF,4,34,°C,flow temperature,instant.,0,0,0
01.10.14,00:00,4,5,GWF,5,33,°C,return temperature,instant.,0,0,0
01.10.14,00:00,4,5,GWF,6,1.1,K,temperature difference,instant.,0,0,0
01.10.14,00:00,4,5,GWF,7,41989,hours,on time,instant.,0,0,0
01.10.14,00:00,4,5,GWF,8,41989,hours,operating time,instant.,0,0,0
01.10.14,00:00,4,5,GWF,9,360,l/h,volume flow,instant.,0,0,0
01.10.14,00:00,4,5,GWF,10,0.47,kW,power,instant.,0,0,0
01.10.14,00:00,4,5,GWF,11,01.10.14 01:54 Win  V,,time point,instant.,0,0,0
01.10.14,00:00,4,5,GWF,12,29254,HCA,HCA-Unit,instant.,1,0,0
01.10.14,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.10.14,00:00,4,5,GWF,14,27261,kWh,energy,instant.,0,1,0
01.10.14,00:00,4,5,GWF,15,10288.86,m^3,volume,instant.,0,1,0
01.10.14,00:00,4,5,GWF,16,9105.78,m^3,volume,instant.,1,1,0
01.10.14,00:00,4,5,GWF,17,28191,HCA,HCA-Unit,instant.,1,1,0
01.10.14,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.10.14,00:00,4,5,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.10.14,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.10.14,00:00,3,9,GWF,1,56009,kWh,energy,instant.,0,0,0
01.10.14,00:00,3,9,GWF,2,9437.89,m^3,volume,instant.,0,0,0
01.10.14,00:00,3,9,GWF,3,8656.97,m^3,volume,instant.,1,0,0
01.10.14,00:00,3,9,GWF,4,34,°C,flow temperature,instant.,0,0,0
01.10.14,00:00,3,9,GWF,5,31,°C,return temperature,instant.,0,0,0
01.10.14,00:00,3,9,GWF,6,2.5,K,temperature difference,instant.,0,0,0
01.10.14,00:00,3,9,GWF,7,41991,hours,on time,instant.,0,0,0
01.10.14,00:00,3,9,GWF,8,41991,hours,operating time,instant.,0,0,0
01.10.14,00:00,3,9,GWF,9,267,l/h,volume flow,instant.,0,0,0
01.10.14,00:00,3,9,GWF,10,0.73,kW,power,instant.,0,0,0
01.10.14,00:00,3,9,GWF,11,01.10.14 02:17 Win  V,,time point,instant.,0,0,0
01.10.14,00:00,3,9,GWF,12,8019,HCA,HCA-Unit,instant.,1,0,0
01.10.14,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.10.14,00:00,3,9,GWF,14,55322,kWh,energy,instant.,0,1,0
01.10.14,00:00,3,9,GWF,15,8998.68,m^3,volume,instant.,0,1,0
01.10.14,00:00,3,9,GWF,16,8273.27,m^3,volume,instant.,1,1,0
01.10.14,00:00,3,9,GWF,17,7377,HCA,HCA-Unit,instant.,1,1,0
01.10.14,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.10.14,00:00,3,9,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.10.14,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.11.14,00:00,1,1,GWF,1,32906,kWh,energy,instant.,0,0,0
01.11.14,00:00,1,1,GWF,2,9395.6,m^3,volume,instant.,0,0,0
01.11.14,00:00,1,1,GWF,3,8931.43,m^3,volume,instant.,1,0,0
01.11.14,00:00,1,1,GWF,4,39,°C,flow temperature,instant.,0,0,0
01.11.14,00:00,1,1,GWF,5,37,°C,return temperature,instant.,0,0,0
01.11.14,00:00,1,1,GWF,6,2.5,K,temperature difference,instant.,0,0,0
01.11.14,00:00,1,1,GWF,7,42738,hours,on time,instant.,0,0,0
01.11.14,00:00,1,1,GWF,8,42738,hours,operating time,instant.,0,0,0
01.11.14,00:00,1,1,GWF,9,313,l/h,volume flow,instant.,0,0,0
01.11.14,00:00,1,1,GWF,10,0.89,kW,power,instant.,0,0,0
01.11.14,00:00,1,1,GWF,11,01.11.14 02:09 Win  V,,time point,instant.,0,0,0
01.11.14,00:00,1,1,GWF,12,17633,HCA,HCA-Unit,instant.,1,0,0
01.11.14,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.11.14,00:00,1,1,GWF,14,32140,kWh,energy,instant.,0,1,0
01.11.14,00:00,1,1,GWF,15,8651.3,m^3,volume,instant.,0,1,0
01.11.14,00:00,1,1,GWF,16,8200.96,m^3,volume,instant.,1,1,0
01.11.14,00:00,1,1,GWF,17,16684,HCA,HCA-Unit,instant.,1,1,0
01.11.14,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.11.14,00:00,1,1,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.11.14,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.11.14,00:00,2,4,GWF,1,25229,kWh,energy,instant.,0,0,0
01.11.14,00:00,2,4,GWF,2,6313.98,m^3,volume,instant.,0,0,0
01.11.14,00:00,2,4,GWF,3,6008.07,m^3,volume,instant.,1,0,0
01.11.14,00:00,2,4,GWF,4,39,°C,flow temperature,instant.,0,0,0
01.11.14,00:00,2,4,GWF,5,36,°C,return temperature,instant.,0,0,0
01.11.14,00:00,2,4,GWF,6,3.7,K,temperature difference,instant.,0,0,0
01.11.14,00:00,2,4,GWF,7,42736,hours,on time,instant.,0,0,0
01.11.14,00:00,2,4,GWF,8,42736,hours,operating time,instant.,0,0,0
01.11.14,00:00,2,4,GWF,9,249,l/h,volume flow,instant.,0,0,0
01.11.14,00:00,2,4,GWF,10,1.01,kW,power,instant.,0,0,0
01.11.14,00:00,2,4,GWF,11,01.11.14 01:58 Win  V,,time point,instant.,0,0,0
01.11.14,00:00,2,4,GWF,12,29771,HCA,HCA-Unit,instant.,1,0,0
01.11.14,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.11.14,00:00,2,4,GWF,14,24409,kWh,energy,instant.,0,1,0
01.11.14,00:00,2,4,GWF,15,5706.64,m^3,volume,instant.,0,1,0
01.11.14,00:00,2,4,GWF,16,5412.76,m^3,volume,instant.,1,1,0
01.11.14,00:00,2,4,GWF,17,28435,HCA,HCA-Unit,instant.,1,1,0
01.11.14,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.11.14,00:00,2,4,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.11.14,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.11.14,00:00,4,5,GWF,1,27880,kWh,energy,instant.,0,0,0
01.11.14,00:00,4,5,GWF,2,11103.14,m^3,volume,instant.,0,0,0
01.11.14,00:00,4,5,GWF,3,9783.43,m^3,volume,instant.,1,0,0
01.11.14,00:00,4,5,GWF,4,39,°C,flow temperature,instant.,0,0,0
01.11.14,00:00,4,5,GWF,5,37,°C,return temperature,instant.,0,0,0
01.11.14,00:00,4,5,GWF,6,2,K,temperature difference,instant.,0,0,0
01.11.14,00:00,4,5,GWF,7,42733,hours,on time,instant.,0,0,0
01.11.14,00:00,4,5,GWF,8,42733,hours,operating time,instant.,0,0,0
01.11.14,00:00,4,5,GWF,9,350,l/h,volume flow,instant.,0,0,0
01.11.14,00:00,4,5,GWF,10,0.75,kW,power,instant.,0,0,0
01.11.14,00:00,4,5,GWF,11,01.11.14 01:51 Win  V,,time point,instant.,0,0,0
01.11.14,00:00,4,5,GWF,12,29684,HCA,HCA-Unit,instant.,1,0,0
01.11.14,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.11.14,00:00,4,5,GWF,14,27261,kWh,energy,instant.,0,1,0
01.11.14,00:00,4,5,GWF,15,10288.86,m^3,volume,instant.,0,1,0
01.11.14,00:00,4,5,GWF,16,9105.78,m^3,volume,instant.,1,1,0
01.11.14,00:00,4,5,GWF,17,28191,HCA,HCA-Unit,instant.,1,1,0
01.11.14,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.11.14,00:00,4,5,GWF,19,01.07.2014,,time point,instant.,0,1,0
01.11.14,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.11.14,00:00,3,9,GWF,1,56624,kWh,energy,instant.,0,0,0
01.11.14,00:00,3,9,GWF,2,9654.47,m^3,volume,instant.,0,0,0
01.11.14,00:00,3,9,GWF,3,8857.13,m^3,volume,instant.,1,0,0
