"time";"D_aQualWisely1"
"02.08.2020 09:43:37";440.833333333333
"02.08.2020 10:43:37";532.833333333333
"02.08.2020 11:43:36";577.166666666667
"02.08.2020 12:43:36";548.333333333333
"02.08.2020 13:43:36";571.166666666667
"02.08.2020 14:43:36";510.5
"02.08.2020 15:43:35";518.5
"02.08.2020 16:43:35";561.166666666667
"02.08.2020 17:43:35";514.166666666667
"02.08.2020 18:43:34";479.5
"02.08.2020 19:43:34";458.5
"02.08.2020 20:43:34";438.5
"02.08.2020 21:43:33";461
"02.08.2020 22:43:33";548.333333333333
"02.08.2020 23:43:33";595
"03.08.2020 00:43:33";604.5
"03.08.2020 01:43:32";491.666666666667
"03.08.2020 02:43:32";447.666666666667
"03.08.2020 03:43:32";441.833333333333
"03.08.2020 04:43:31";440.833333333333
"03.08.2020 05:43:31";437.333333333333
"03.08.2020 06:43:31";439.666666666667
"03.08.2020 07:43:30";439.166666666667
"03.08.2020 08:43:30";434.833333333333
"03.08.2020 09:43:30";438.333333333333
"03.08.2020 10:43:30";592.166666666667
"03.08.2020 11:43:29";678.666666666667
"03.08.2020 12:43:29";1022.5
"03.08.2020 13:43:29";697
"03.08.2020 14:43:28";657.5
"03.08.2020 15:43:28";639.333333333333
"03.08.2020 16:43:28";643.5
"03.08.2020 17:43:27";631.333333333333
"03.08.2020 18:43:27";604
"03.08.2020 20:43:26";554.5
"03.08.2020 21:43:26";503.166666666667
"03.08.2020 22:43:26";500.666666666667
"03.08.2020 23:43:26";563.333333333333
"04.08.2020 00:43:25";578.333333333333
"04.08.2020 01:43:25";590
"04.08.2020 02:43:25";588
"04.08.2020 03:43:24";589.166666666667
"04.08.2020 04:43:24";594.833333333333
"04.08.2020 05:43:24";577.833333333333
"04.08.2020 06:43:23";560.5
"04.08.2020 07:43:23";539.5
"04.08.2020 08:43:23";539.333333333333
"04.08.2020 09:43:23";574.5
"04.08.2020 10:43:22";590.166666666667
"04.08.2020 11:43:22";503.333333333333
"04.08.2020 12:43:22";506.5
"04.08.2020 13:43:21";560.5
"04.08.2020 14:43:21";619.833333333333
"04.08.2020 15:43:21";609.833333333333
"04.08.2020 16:43:20";479
"04.08.2020 17:43:20";477.166666666667
"04.08.2020 18:43:20";460
"04.08.2020 19:43:20";549.166666666667
"04.08.2020 20:43:19";489.833333333333
"04.08.2020 21:43:19";485.666666666667
"04.08.2020 22:43:19";564.5
"04.08.2020 23:43:18";553.166666666667
"05.08.2020 00:43:18";526.5
"05.08.2020 01:43:18";502
"05.08.2020 02:43:17";493.833333333333
"05.08.2020 03:43:17";480.833333333333
"05.08.2020 04:43:17";470.333333333333
"05.08.2020 05:43:16";466.166666666667
"05.08.2020 06:43:16";461
"05.08.2020 07:43:16";459.333333333333
"05.08.2020 07:43:22";459.333333333333
"05.08.2020 07:43:26";459.333333333333
"05.08.2020 08:43:16";464.166666666667
"05.08.2020 09:43:15";466.5
"05.08.2020 10:43:15";464
"05.08.2020 11:43:15";573.166666666667
"05.08.2020 12:43:14";714.333333333333
"05.08.2020 13:43:14";426.333333333333
"05.08.2020 14:43:14";527.333333333333
"05.08.2020 15:43:14";849.5
"05.08.2020 16:43:13";1023.83333333333
"05.08.2020 17:43:13";1134.5
"05.08.2020 18:43:13";1165
"05.08.2020 19:43:12";761.166666666667
"05.08.2020 20:43:12";511.333333333333
"05.08.2020 21:43:12";526.166666666667
"05.08.2020 22:43:11";525.166666666667
"05.08.2020 23:43:11";541.166666666667
"06.08.2020 00:43:11";611.833333333333
"06.08.2020 01:43:10";720.166666666667
"06.08.2020 02:43:10";697.5
"06.08.2020 03:43:10";677
"06.08.2020 04:43:09";678.333333333333
"06.08.2020 05:43:09";571.5
"06.08.2020 06:43:09";446.5
"06.08.2020 07:43:09";440.666666666667
"06.08.2020 07:43:14";440.666666666667
"06.08.2020 07:43:18";440.666666666667
"06.08.2020 08:43:11";455.833333333333
"06.08.2020 09:43:08";450.833333333333
"06.08.2020 10:43:08";444.666666666667
"06.08.2020 11:43:07";473.166666666667
"06.08.2020 12:43:07";463.666666666667
"06.08.2020 13:43:07";458
"06.08.2020 14:43:07";447.666666666667
"06.08.2020 15:43:06";434
"06.08.2020 21:43:05";418
"07.08.2020 02:43:03";446.166666666667
"07.08.2020 03:43:03";443.833333333333
"07.08.2020 04:43:02";447.333333333333
"07.08.2020 05:43:02";451.833333333333
"07.08.2020 06:43:02";454.166666666667
"07.08.2020 07:43:01";454.833333333333
"07.08.2020 07:43:05";454.833333333333
"07.08.2020 07:43:10";454.833333333333
"07.08.2020 08:43:04";477.333333333333
"07.08.2020 09:43:03";780
"07.08.2020 10:43:03";1096
"07.08.2020 11:43:03";1295.16666666667
"07.08.2020 12:43:02";1352
"07.08.2020 13:43:02";834.5
"07.08.2020 14:43:02";720.166666666667
"07.08.2020 15:43:02";733.166666666667
"19.08.2020 00:41:37";414.166666666667
"19.08.2020 01:41:37";412.833333333333
"19.08.2020 02:41:36";415
"19.08.2020 03:41:36";419.333333333333
"19.08.2020 04:41:36";418.833333333333
"19.08.2020 05:41:35";424.833333333333
"19.08.2020 06:41:35";424.833333333333
"19.08.2020 07:41:35";427.5
"19.08.2020 08:41:34";431.666666666667
"19.08.2020 09:41:34";434.5
"19.08.2020 10:41:34";430.5
"19.08.2020 11:41:34";423.333333333333
"19.08.2020 12:41:33";418.5
"19.08.2020 13:41:33";413.166666666667
"19.08.2020 14:41:33";413.666666666667
"19.08.2020 15:41:32";412.833333333333
"19.08.2020 16:41:32";413
"19.08.2020 17:41:32";408.666666666667
"19.08.2020 18:41:31";404.333333333333
"19.08.2020 19:41:31";404.5
"19.08.2020 20:41:31";409.666666666667
"19.08.2020 21:41:30";413.666666666667
"19.08.2020 22:41:30";416.166666666667
"19.08.2020 23:41:30";419.666666666667
"20.08.2020 00:41:30";422.833333333333
"20.08.2020 01:41:29";428.5
"20.08.2020 02:41:29";429.5
"20.08.2020 03:41:29";429.833333333333
"20.08.2020 04:41:28";425.5
"20.08.2020 05:41:28";429
"20.08.2020 06:41:28";431.333333333333
"20.08.2020 07:41:27";435.666666666667
"20.08.2020 08:41:27";441.333333333333
"20.08.2020 09:41:27";443.333333333333
"20.08.2020 10:41:27";442.166666666667
"20.08.2020 11:41:26";441.5
"20.08.2020 12:41:26";439.333333333333
"20.08.2020 13:41:26";434.166666666667
"20.08.2020 14:41:25";428.5
"20.08.2020 15:41:25";423.166666666667
"20.08.2020 16:41:25";419.666666666667
"20.08.2020 17:41:24";415.833333333333
"20.08.2020 18:41:24";411.333333333333
"20.08.2020 19:41:24";409.833333333333
"20.08.2020 20:41:24";410.5
"20.08.2020 21:41:23";416
"20.08.2020 22:41:23";421.833333333333
"20.08.2020 23:41:23";425.333333333333
"21.08.2020 00:41:22";429
"21.08.2020 01:41:22";431.5
"21.08.2020 02:41:22";437
"21.08.2020 03:41:21";440.833333333333
"21.08.2020 04:41:21";441.333333333333
"21.08.2020 05:41:21";442.166666666667
"21.08.2020 06:41:21";442.666666666667
"21.08.2020 07:41:20";445.166666666667
"21.08.2020 07:41:24";445.166666666667
"21.08.2020 08:41:20";452
"21.08.2020 09:41:20";464.5
"21.08.2020 10:41:19";461.5
"21.08.2020 11:41:19";458.166666666667
"21.08.2020 12:41:19";456.5
"21.08.2020 13:41:18";452.666666666667
"21.08.2020 14:41:18";445.5
"21.08.2020 15:41:18";437.333333333333
"21.08.2020 16:41:17";429.5
"21.08.2020 17:41:17";426
"21.08.2020 18:41:17";419.666666666667
"21.08.2020 19:41:17";421.5
"21.08.2020 20:41:16";422.666666666667
"21.08.2020 21:41:16";430.833333333333
"21.08.2020 22:41:16";432.666666666667
"21.08.2020 23:41:15";434.833333333333
"22.08.2020 00:41:15";437
"22.08.2020 01:41:15";437.833333333333
"22.08.2020 02:41:14";439.833333333333
"22.08.2020 03:41:14";443.833333333333
"22.08.2020 04:41:14";446.5
"22.08.2020 05:41:14";450.833333333333
"22.08.2020 06:41:13";450.333333333333
"22.08.2020 07:41:13";450.5
"22.08.2020 08:41:13";451.333333333333
"22.08.2020 09:41:12";450.166666666667
"22.08.2020 10:41:12";448.5
"22.08.2020 11:41:12";444.333333333333
"22.08.2020 12:41:11";438.5
"22.08.2020 13:41:11";428.666666666667
"22.08.2020 14:41:11";428
"22.08.2020 15:41:11";425.833333333333
"22.08.2020 16:41:10";422.666666666667
"22.08.2020 17:41:10";419
"22.08.2020 18:41:10";415.666666666667
"22.08.2020 19:41:09";427.5
"22.08.2020 20:41:09";433.166666666667
"22.08.2020 21:41:09";514
"22.08.2020 22:41:08";588.333333333333
"22.08.2020 23:41:08";599
"23.08.2020 00:41:08";593.833333333333
"23.08.2020 01:41:07";566.333333333333
"23.08.2020 02:41:07";569
"23.08.2020 03:41:07";575
"23.08.2020 04:41:07";586.5
"23.08.2020 05:41:06";589.166666666667
"23.08.2020 06:41:06";595.166666666667
"23.08.2020 08:41:05";590.666666666667
"23.08.2020 09:41:05";578.166666666667
"23.08.2020 10:41:05";530.833333333333
"23.08.2020 11:41:04";520.666666666667
"23.08.2020 12:41:04";481.5
"23.08.2020 13:41:04";436.5
"23.08.2020 14:41:04";431
"23.08.2020 15:41:03";433.833333333333
"23.08.2020 16:41:03";438
"23.08.2020 17:41:03";435.833333333333
"23.08.2020 18:41:02";418
"23.08.2020 19:41:02";413.166666666667
"23.08.2020 20:41:02";467.166666666667
"23.08.2020 21:41:01";524.833333333333
"23.08.2020 22:41:01";562.166666666667
"23.08.2020 23:41:01";589.5
"24.08.2020 00:41:01";588.666666666667
"24.08.2020 01:41:00";581
"24.08.2020 02:41:00";581.166666666667
"24.08.2020 03:41:00";589.833333333333
"24.08.2020 04:40:59";598.666666666667
"24.08.2020 05:40:59";601.5
"24.08.2020 06:40:59";596.833333333333
"24.08.2020 07:40:58";549.166666666667
"24.08.2020 08:40:58";584.666666666667
"24.08.2020 09:40:58";823.5
"24.08.2020 10:40:58";885.166666666667
"24.08.2020 11:40:57";701.666666666667
"24.08.2020 12:40:57";667.333333333333
"24.08.2020 13:40:57";637
"24.08.2020 14:40:56";584
"24.08.2020 15:40:56";524.333333333333
"24.08.2020 16:40:56";529
"24.08.2020 17:40:55";496.5
"24.08.2020 18:40:55";499.166666666667
"24.08.2020 19:40:55";453.5
"24.08.2020 20:40:54";447.166666666667
"24.08.2020 21:40:54";491.833333333333
"24.08.2020 22:40:54";561
"24.08.2020 23:40:54";615.666666666667
"25.08.2020 00:40:53";671.166666666667
"25.08.2020 01:40:53";666.333333333333
"25.08.2020 02:40:53";651.166666666667
"25.08.2020 03:40:52";633.833333333333
"25.08.2020 04:40:52";623.666666666667
"25.08.2020 05:40:52";609.666666666667
"25.08.2020 06:40:51";595.833333333333
"25.08.2020 07:40:51";566.5
"25.08.2020 08:40:51";558
"25.08.2020 09:40:50";583
"25.08.2020 10:40:50";541.833333333333
"25.08.2020 11:40:50";499.833333333333
"25.08.2020 12:40:50";460.5
"25.08.2020 13:40:49";470.333333333333
"25.08.2020 14:40:49";468
"25.08.2020 15:40:49";459.333333333333
"25.08.2020 16:40:48";446
"25.08.2020 17:40:48";433.333333333333
"25.08.2020 18:40:48";427.666666666667
"25.08.2020 19:40:47";438.166666666667
"25.08.2020 20:40:47";442.5
"25.08.2020 21:40:47";481.166666666667
"25.08.2020 22:40:47";564
"25.08.2020 23:40:46";491
"26.08.2020 00:40:46";514
"26.08.2020 01:40:46";567.5
"26.08.2020 02:40:45";586.166666666667
"26.08.2020 03:40:45";597.333333333333
"26.08.2020 04:40:45";615
"26.08.2020 05:40:44";622.666666666667
"26.08.2020 06:40:44";619.833333333333
"26.08.2020 07:40:44";604
"26.08.2020 08:40:44";596.5
"26.08.2020 09:40:43";583.833333333333
"26.08.2020 10:40:43";473.5
"26.08.2020 11:40:43";516.166666666667
"26.08.2020 12:40:42";525.5
"26.08.2020 13:40:42";537
"26.08.2020 14:40:42";543.666666666667
"26.08.2020 16:40:41";571
"26.08.2020 17:40:41";689
"26.08.2020 18:40:40";540.5
"26.08.2020 19:40:40";428
"26.08.2020 20:40:40";426
"26.08.2020 21:40:40";451.666666666667
"26.08.2020 22:40:39";477.833333333333
"26.08.2020 23:40:39";484.833333333333
"27.08.2020 00:40:39";544.833333333333
"27.08.2020 01:40:38";584
"27.08.2020 02:40:38";597.5
"27.08.2020 03:40:38";607
"27.08.2020 04:40:37";618.333333333333
"27.08.2020 05:40:37";623.666666666667
"27.08.2020 06:40:37";617.166666666667
"27.08.2020 07:40:37";614.5
"27.08.2020 08:40:36";609.833333333333
"27.08.2020 09:40:36";500.833333333333
"27.08.2020 10:40:36";480.333333333333
"27.08.2020 11:40:35";497
"27.08.2020 12:40:35";582.5
"27.08.2020 13:40:35";578.833333333333
"27.08.2020 14:40:34";567.5
"27.08.2020 15:40:34";555.5
"27.08.2020 16:40:34";554.666666666667
"27.08.2020 17:40:33";559.5
"27.08.2020 18:40:33";519.166666666667
"27.08.2020 19:40:33";478.833333333333
"27.08.2020 20:40:33";455
"27.08.2020 21:40:32";498
"27.08.2020 22:40:32";561.666666666667
"27.08.2020 23:40:32";596.666666666667
"28.08.2020 00:40:31";596.166666666667
"28.08.2020 01:40:31";591.5
"28.08.2020 02:40:31";589
"28.08.2020 03:40:30";584.333333333333
"28.08.2020 04:40:30";584.5
"28.08.2020 05:40:30";596.166666666667
"28.08.2020 06:40:29";633.833333333333
"28.08.2020 07:40:29";632.666666666667
"28.08.2020 08:40:29";643.5
"28.08.2020 09:40:29";497.833333333333
"28.08.2020 10:40:28";448.5
"28.08.2020 11:40:28";437
"28.08.2020 12:40:28";452.833333333333
"28.08.2020 13:40:27";457.5
"28.08.2020 14:40:27";722.333333333333
"28.08.2020 15:40:27";976
"28.08.2020 16:40:26";1124.83333333333
"28.08.2020 17:40:26";1007.33333333333
"28.08.2020 18:40:26";494.333333333333
"28.08.2020 19:40:26";616.333333333333
"28.08.2020 20:40:25";623.833333333333
"28.08.2020 21:40:25";620.333333333333
"28.08.2020 22:40:25";620.666666666667
"28.08.2020 23:40:24";594.666666666667
"29.08.2020 00:40:24";572.5
"29.08.2020 01:40:24";580.5
"29.08.2020 02:40:23";601.166666666667
"29.08.2020 03:40:23";613.166666666667
"29.08.2020 04:40:23";615.333333333333
"29.08.2020 05:40:23";616.833333333333
"29.08.2020 06:40:22";636
"29.08.2020 07:40:22";633
"29.08.2020 08:40:22";622.666666666667
"29.08.2020 09:40:21";622
"29.08.2020 10:40:21";621.833333333333
"29.08.2020 11:40:21";612
"29.08.2020 12:40:20";603
"29.08.2020 13:40:20";574.5
"29.08.2020 14:40:20";559.166666666667
"29.08.2020 15:40:19";578.5
"29.08.2020 16:40:19";619.5
"29.08.2020 17:40:19";600.333333333333
"29.08.2020 18:40:19";579.333333333333
"29.08.2020 19:40:18";630.666666666667
"29.08.2020 20:40:18";685.166666666667
"29.08.2020 21:40:18";741.833333333333
"29.08.2020 22:40:17";751.666666666667
"29.08.2020 23:40:17";707.5
"30.08.2020 00:40:17";656
"30.08.2020 01:40:16";592.166666666667
"30.08.2020 02:40:16";586.166666666667
"30.08.2020 03:40:16";576.333333333333
"30.08.2020 04:40:16";568.5
"30.08.2020 05:40:15";566.166666666667
"30.08.2020 06:40:15";558
"30.08.2020 07:40:15";549.5
"30.08.2020 08:40:14";540.333333333333
"30.08.2020 09:40:14";557.833333333333
"30.08.2020 10:40:14";617
"30.08.2020 11:40:13";684.666666666667
"30.08.2020 12:40:13";701.166666666667
"30.08.2020 13:40:13";699.666666666667
"30.08.2020 14:40:13";724.5
"30.08.2020 15:40:12";654.166666666667
"30.08.2020 16:40:12";558
"30.08.2020 17:40:12";561.5
"30.08.2020 18:40:11";657
"30.08.2020 19:40:11";689.333333333333
"30.08.2020 20:40:11";646.666666666667
"30.08.2020 21:40:10";643.666666666667
"30.08.2020 22:40:10";675.666666666667
"30.08.2020 23:40:10";740.833333333333
"31.08.2020 00:40:09";755.166666666667
"31.08.2020 01:40:09";727.833333333333
"31.08.2020 02:40:09";623.666666666667
"31.08.2020 03:40:09";599.333333333333
"31.08.2020 04:40:08";576.833333333333
"31.08.2020 05:40:08";562.333333333333
"31.08.2020 06:40:08";556.666666666667
"31.08.2020 07:40:07";534.833333333333
"31.08.2020 08:40:07";547.833333333333
"31.08.2020 09:40:07";745.833333333333
"31.08.2020 10:40:06";857.166666666667
"31.08.2020 11:40:06";1009
"31.08.2020 12:40:06";1101.33333333333
"31.08.2020 13:40:06";779.5
"31.08.2020 14:40:05";426.166666666667
"31.08.2020 15:40:05";411.5
"31.08.2020 16:40:05";406.333333333333
"31.08.2020 17:40:04";400.5
"31.08.2020 18:40:04";428.333333333333
"31.08.2020 19:40:04";500.833333333333
"31.08.2020 20:40:03";529.166666666667
"31.08.2020 21:40:03";676.5
"31.08.2020 22:40:03";909.5
"31.08.2020 23:40:03";885.833333333333
"01.09.2020 00:40:02";803
"01.09.2020 01:40:02";779.833333333333
"01.09.2020 02:40:02";728
"01.09.2020 03:40:01";659.333333333333
"01.09.2020 04:40:01";629.333333333333
"01.09.2020 05:40:01";616.333333333333
"01.09.2020 06:40:00";584.5
"01.09.2020 07:40:00";593.666666666667
"01.09.2020 08:40:00";592.5
"01.09.2020 09:40:00";596.166666666667
"01.09.2020 10:39:59";618
"01.09.2020 11:39:59";565
"01.09.2020 12:39:59";574.833333333333
"01.09.2020 14:39:58";531.666666666667
"01.09.2020 15:39:58";515.333333333333
"01.09.2020 16:39:57";488.5
"01.09.2020 17:39:57";484.333333333333
"01.09.2020 18:39:57";599
"01.09.2020 19:39:56";610
"01.09.2020 20:39:56";453.166666666667
"01.09.2020 21:39:56";529
"01.09.2020 22:39:56";677.666666666667
"01.09.2020 23:39:55";698
"02.09.2020 00:39:55";657.5
"02.09.2020 01:39:55";640.833333333333
"02.09.2020 02:39:54";622.666666666667
"02.09.2020 03:39:54";556
"02.09.2020 04:39:54";548.166666666667
"02.09.2020 05:39:53";543.833333333333
"02.09.2020 06:39:53";543.833333333333
"02.09.2020 07:39:53";558.5
"02.09.2020 08:39:53";456.833333333333
"02.09.2020 09:39:52";470.166666666667
"02.09.2020 10:39:52";739.666666666667
"02.09.2020 12:39:51";771.833333333333
"02.09.2020 13:39:51";677.166666666667
"02.09.2020 14:39:51";833.333333333333
"02.09.2020 15:39:50";670.166666666667
"02.09.2020 16:39:50";442.166666666667
"02.09.2020 17:39:50";418.5
"02.09.2020 18:39:50";663.333333333333
"02.09.2020 19:39:49";449.5
"02.09.2020 20:39:49";475.666666666667
"02.09.2020 21:39:49";539.5
"02.09.2020 22:39:48";619.833333333333
"02.09.2020 23:39:48";708.333333333333
"03.09.2020 00:39:48";727
"03.09.2020 01:39:47";732.166666666667
"03.09.2020 02:39:47";718.833333333333
"03.09.2020 03:39:47";706.166666666667
"03.09.2020 04:39:47";679
"03.09.2020 05:39:46";629.333333333333
"03.09.2020 06:39:46";587.333333333333
"03.09.2020 07:39:46";579.333333333333
"03.09.2020 08:39:45";595.166666666667
"03.09.2020 09:39:45";498.5
"03.09.2020 10:39:45";757
"03.09.2020 11:39:44";1044.33333333333
"03.09.2020 12:39:44";1059.66666666667
"03.09.2020 13:39:44";721.5
"03.09.2020 14:39:43";1052.83333333333
"03.09.2020 15:39:43";1193.33333333333
"03.09.2020 16:39:43";1273.66666666667
"03.09.2020 17:39:43";1337.66666666667
"03.09.2020 18:39:42";1345.66666666667
"03.09.2020 19:39:42";1109.16666666667
"03.09.2020 20:39:42";615.833333333333
"03.09.2020 21:39:41";656.5
"03.09.2020 22:39:41";695.5
"03.09.2020 23:39:41";721.166666666667
"04.09.2020 00:39:40";728.333333333333
"04.09.2020 01:39:40";725.833333333333
"04.09.2020 02:39:40";681.833333333333
"04.09.2020 03:39:40";643.166666666667
"04.09.2020 04:39:39";624.166666666667
"04.09.2020 05:39:39";613.833333333333
"04.09.2020 06:39:39";602.5
"04.09.2020 07:39:38";594.333333333333
"04.09.2020 08:39:38";520.333333333333
"04.09.2020 09:39:38";471.333333333333
"04.09.2020 10:39:37";518.833333333333
"04.09.2020 11:39:37";891
"04.09.2020 12:39:37";496
"04.09.2020 13:39:36";447.666666666667
"04.09.2020 14:39:36";449.666666666667
"04.09.2020 15:39:36";438.666666666667
"04.09.2020 16:39:36";442.5
"04.09.2020 17:39:35";437.166666666667
"04.09.2020 18:39:35";470.833333333333
"04.09.2020 19:39:35";480.166666666667
"04.09.2020 20:39:34";473.166666666667
"04.09.2020 21:39:34";510.166666666667
"04.09.2020 22:39:34";533.666666666667
"04.09.2020 23:39:33";576.833333333333
"05.09.2020 00:39:33";674.666666666667
"05.09.2020 01:39:33";663.833333333333
"05.09.2020 02:39:33";650.166666666667
"05.09.2020 03:39:32";637.666666666667
"05.09.2020 04:39:32";641.833333333333
"05.09.2020 05:39:32";622.666666666667
"05.09.2020 06:39:31";612.5
"05.09.2020 07:39:31";614
"05.09.2020 08:39:31";631.166666666667
"05.09.2020 09:39:30";486.666666666667
"05.09.2020 10:39:30";516.833333333333
"05.09.2020 11:39:30";545.5
"05.09.2020 12:39:30";558.5
"05.09.2020 13:39:29";505.833333333333
"05.09.2020 14:39:29";534.666666666667
"05.09.2020 15:39:29";531.666666666667
"05.09.2020 16:39:28";483
"05.09.2020 17:39:28";460
"05.09.2020 18:39:28";445.833333333333
"05.09.2020 19:39:27";437.333333333333
"05.09.2020 20:39:27";427.666666666667
"05.09.2020 21:39:27";425
"05.09.2020 22:39:26";425.666666666667
"05.09.2020 23:39:26";428.833333333333
"06.09.2020 00:39:26";428.166666666667
"06.09.2020 01:39:26";426
"06.09.2020 02:39:25";430
"06.09.2020 03:39:25";433.5
"06.09.2020 04:39:25";434.5
"06.09.2020 05:39:24";432.833333333333
"06.09.2020 06:39:24";431.333333333333
"06.09.2020 07:39:24";430.333333333333
"06.09.2020 07:39:25";430.333333333333
"06.09.2020 08:39:23";426.166666666667
"06.09.2020 09:39:23";424
"06.09.2020 10:39:23";424
"06.09.2020 11:39:23";423.833333333333
"06.09.2020 12:39:22";424.5
"06.09.2020 13:39:22";424.5
"06.09.2020 14:39:22";419.333333333333
"06.09.2020 15:39:21";415.5
"06.09.2020 16:39:21";412.666666666667
"06.09.2020 17:39:21";411.333333333333
"06.09.2020 18:39:20";409.5
"06.09.2020 19:39:20";409
"06.09.2020 20:39:20";410.333333333333
"06.09.2020 21:39:20";413.333333333333
"06.09.2020 22:39:19";418.666666666667
"06.09.2020 23:39:19";505.166666666667
"07.09.2020 00:39:19";554.833333333333
"07.09.2020 01:39:18";557.333333333333
"07.09.2020 02:39:18";572.666666666667
"07.09.2020 03:39:18";589
"07.09.2020 04:39:17";597.166666666667
"07.09.2020 05:39:17";594
"07.09.2020 06:39:17";589.833333333333
"07.09.2020 07:39:16";587.5
"07.09.2020 08:39:16";583.833333333333
"07.09.2020 09:39:16";487.5
"07.09.2020 10:39:16";497
