time;FlatA_Hum;FlatA_Temp;FlatB_Hum;FlatB_Temp;FlatC_Hum;FlatC_Temp;FlatD_Hum;FlatD_Temp
2020-05-24 18:00:00;40.8;24.02;40.3;23.30;44.0;24.95;50.0;25.20
2020-05-24 19:00:00;40.7;23.47;42.7;23.32;41.8;24.72;50.7;25.13
2020-05-24 20:00:00;44.3;23.75;43.2;23.40;42.3;24.62;51.0;25.10
2020-05-24 21:00:00;46.0;23.98;43.0;23.40;46.2;24.63;51.5;25.10
2020-05-24 22:00:00;46.3;24.00;42.0;23.32;46.8;24.60;52.0;25.10
2020-05-24 23:00:00;47.2;24.00;41.2;23.27;46.2;24.57;52.0;25.00
2020-05-25 00:00:00;47.3;24.00;41.0;23.20;47.8;24.53;52.0;25.00
2020-05-25 01:00:00;48.0;24.00;41.0;23.13;48.0;24.50;52.0;24.95
2020-05-25 02:00:00;49.0;24.00;41.0;23.08;48.0;24.50;51.7;24.90
2020-05-25 03:00:00;49.0;24.00;40.8;23.00;48.7;24.43;51.0;24.90
2020-05-25 04:00:00;51.3;24.10;40.3;22.93;48.8;24.40;51.2;24.90
2020-05-25 05:00:00;43.7;23.47;41.5;22.92;49.8;24.40;45.7;24.67
2020-05-25 06:00:00;45.7;23.08;43.0;23.02;47.4;24.34;42.2;24.18
2020-05-25 07:00:00;46.0;23.38;44.0;23.13;47.2;24.33;45.8;24.47
2020-05-25 08:00:00;43.2;23.17;43.0;23.00;48.0;24.40;47.3;24.60
2020-05-25 09:00:00;43.2;23.15;42.3;22.87;47.0;24.40;48.0;24.67
2020-05-25 10:00:00;42.0;23.15;44.0;23.27;42.7;24.27;48.3;24.70
2020-05-25 11:00:00;41.5;23.27;44.2;23.37;43.2;24.28;48.7;24.77
2020-05-25 12:00:00;39.7;23.32;43.8;23.43;42.7;24.27;49.5;24.82
2020-05-25 13:00:00;38.3;23.57;42.7;23.55;42.3;24.32;49.5;25.00
2020-05-25 14:00:00;40.3;23.83;43.0;23.60;42.8;24.43;50.5;25.10
2020-05-25 15:00:00;39.7;24.12;42.5;23.68;43.0;24.67;47.7;25.20
2020-05-25 16:00:00;38.7;24.42;41.5;23.70;43.5;24.90;45.8;25.20
2020-05-25 17:00:00;43.0;24.53;42.3;23.70;42.7;25.00;44.3;25.13
2020-05-25 18:00:00;44.7;24.70;42.8;23.70;;;40.8;24.83
2020-05-25 19:00:00;43.8;24.20;42.5;23.53;43.3;24.80;41.8;24.60
2020-05-25 20:00:00;48.7;24.30;44.3;23.60;44.0;24.65;44.0;24.72
2020-05-25 21:00:00;48.2;24.30;43.8;23.55;45.7;24.70;46.0;24.80
2020-05-25 22:00:00;49.0;24.30;43.0;23.48;44.3;24.65;47.3;24.80
2020-05-25 23:00:00;49.8;24.30;42.3;23.40;44.8;24.60;48.0;24.82
2020-05-26 00:00:00;49.5;24.30;42.0;23.33;45.8;24.52;48.0;24.80
2020-05-26 01:00:00;50.0;24.30;41.8;23.30;46.0;24.50;48.8;24.80
2020-05-26 02:00:00;50.0;24.30;42.0;23.22;46.8;24.50;49.0;24.75
2020-05-26 03:00:00;50.7;24.25;41.3;23.20;47.0;24.45;49.0;24.72
2020-05-26 04:00:00;52.8;24.25;41.0;23.10;47.0;24.40;49.4;24.70
2020-05-26 05:00:00;47.3;24.00;42.0;23.10;47.7;24.40;48.0;24.70
2020-05-26 06:00:00;44.2;23.02;42.8;23.07;41.0;24.08;48.0;24.68
2020-05-26 07:00:00;44.7;22.72;43.2;22.93;43.7;24.03;48.0;24.68
2020-05-26 08:00:00;45.0;22.50;43.5;22.95;44.5;23.93;46.7;24.65
2020-05-26 09:00:00;45.0;22.83;41.7;22.98;44.0;23.93;49.3;24.73
2020-05-26 10:00:00;40.5;22.93;40.0;23.10;43.7;23.98;50.7;24.80
2020-05-26 11:00:00;42.3;23.30;39.3;23.27;41.7;24.00;51.0;24.82
2020-05-26 12:00:00;40.2;23.47;39.3;23.35;39.3;23.97;50.0;24.88
2020-05-26 13:00:00;39.7;23.73;38.2;23.50;37.7;23.95;50.0;24.98
2020-05-26 14:00:00;39.8;24.05;38.2;23.57;38.8;24.05;50.0;25.10
2020-05-26 15:00:00;40.5;24.28;37.0;23.53;40.2;24.27;50.3;25.25
2020-05-26 16:00:00;43.3;24.42;36.3;23.45;42.0;24.58;51.8;25.30
2020-05-26 17:00:00;40.5;24.45;36.3;23.40;42.8;24.70;49.8;25.30
2020-05-26 18:00:00;38.0;24.15;38.0;23.38;39.7;24.63;47.0;25.18
2020-05-26 19:00:00;37.5;23.75;37.8;23.23;39.0;24.53;44.2;25.02
2020-05-26 20:00:00;43.5;24.03;41.7;23.32;38.7;24.30;45.3;25.00
2020-05-26 21:00:00;44.7;24.15;41.0;23.33;42.8;24.30;47.2;25.02
2020-05-26 22:00:00;45.0;24.10;40.5;23.30;44.2;24.30;48.2;25.00
2020-05-26 23:00:00;45.5;24.10;39.5;23.27;41.2;24.25;49.0;25.00
2020-05-27 00:00:00;46.0;24.10;39.7;23.20;42.5;24.20;49.0;24.95
2020-05-27 01:00:00;46.8;24.10;39.5;23.17;43.5;24.18;49.5;24.90
2020-05-27 02:00:00;47.5;24.03;39.0;23.10;44.0;24.10;50.0;24.90
2020-05-27 03:00:00;48.0;24.10;39.8;23.02;44.0;24.10;49.3;24.88
2020-05-27 04:00:00;51.0;24.10;40.0;22.97;44.5;24.10;49.4;24.84
2020-05-27 05:00:00;51.2;24.10;40.8;23.00;45.7;24.10;48.0;24.80
2020-05-27 06:00:00;49.0;24.08;41.5;23.05;48.7;24.10;49.3;24.85
2020-05-27 07:00:00;42.3;22.90;42.0;23.10;49.5;24.20;49.0;24.83
2020-05-27 08:00:00;43.3;22.48;42.0;23.13;43.5;24.15;49.3;24.85
2020-05-27 09:00:00;41.8;22.90;41.8;23.20;45.0;24.10;50.0;24.90
2020-05-27 10:00:00;38.8;22.53;41.0;23.30;44.7;24.10;51.0;25.00
2020-05-27 11:00:00;37.7;22.85;45.3;23.40;45.2;24.17;51.0;25.00
2020-05-27 12:00:00;37.7;23.37;41.5;23.47;48.7;24.35;51.0;25.08
2020-05-27 13:00:00;37.8;23.82;41.0;23.53;49.3;24.50;50.8;25.13
2020-05-27 14:00:00;34.8;24.07;39.3;23.65;46.8;24.73;50.0;25.25
2020-05-27 15:00:00;33.2;24.45;37.7;23.70;41.7;24.70;50.0;25.33
2020-05-27 16:00:00;35.8;24.80;37.2;23.70;44.0;24.78;50.0;25.40
2020-05-27 17:00:00;36.0;24.75;36.8;23.67;44.3;24.88;47.2;25.42
2020-05-27 18:00:00;34.8;24.35;37.3;23.60;39.7;24.80;43.7;25.25
2020-05-27 19:00:00;35.5;23.78;37.8;23.43;37.0;24.63;43.3;25.17
2020-05-27 20:00:00;39.3;24.25;40.3;23.50;36.2;24.55;46.5;25.20
2020-05-27 21:00:00;40.2;24.37;41.0;23.50;34.3;24.38;48.7;25.17
2020-05-27 22:00:00;40.2;24.28;41.8;23.47;36.5;24.22;50.0;25.12
2020-05-27 23:00:00;40.0;24.13;41.0;23.40;38.3;24.18;50.2;25.10
2020-05-28 00:00:00;40.0;24.02;41.0;23.32;37.8;24.00;51.2;25.02
2020-05-28 01:00:00;39.0;23.85;40.8;23.28;40.5;24.00;51.0;25.00
2020-05-28 02:00:00;38.0;23.70;40.0;23.20;41.7;24.00;51.0;24.90
2020-05-28 03:00:00;38.0;23.62;40.0;23.12;42.0;24.00;50.3;24.90
2020-05-28 04:00:00;39.2;23.55;40.2;23.10;42.0;24.00;51.0;24.90
2020-05-28 05:00:00;42.2;23.70;41.8;23.10;41.0;23.90;46.8;24.80
2020-05-28 06:00:00;43.7;23.65;43.3;22.90;43.2;23.80;48.5;24.83
2020-05-28 07:00:00;45.0;23.73;43.3;22.82;43.5;23.83;45.3;24.73
2020-05-28 08:00:00;46.0;23.85;43.3;23.12;;;46.2;24.72
2020-05-28 09:00:00;46.3;24.00;43.8;23.42;46.2;23.98;47.3;24.87
2020-05-28 10:00:00;46.0;24.12;42.2;23.67;46.8;24.03;48.2;24.90
2020-05-28 11:00:00;46.0;24.23;45.5;23.87;47.7;24.13;48.0;24.90
2020-05-28 12:00:00;39.5;24.22;42.2;23.87;47.8;24.28;48.2;24.97
2020-05-28 13:00:00;41.7;24.45;43.0;23.77;43.7;24.38;48.3;25.00
2020-05-28 14:00:00;40.0;24.57;43.0;23.73;40.2;24.63;49.0;25.12
2020-05-28 15:00:00;39.8;24.47;43.0;23.70;;;49.0;25.15
2020-05-28 16:00:00;40.8;24.67;42.8;23.77;42.8;24.60;48.5;25.20
2020-05-28 17:00:00;43.5;24.60;42.8;23.60;44.3;24.60;48.8;25.15
2020-05-28 18:00:00;45.5;24.60;43.8;23.57;43.0;24.45;49.0;25.10
2020-05-28 19:00:00;48.7;24.58;45.2;23.70;42.8;24.18;49.0;25.00
2020-05-28 20:00:00;49.8;24.60;45.5;23.70;45.7;24.23;49.0;24.98
2020-05-28 21:00:00;48.3;24.60;45.0;23.70;44.5;24.23;49.0;24.90
2020-05-28 22:00:00;48.0;24.50;44.7;23.70;46.0;24.20;49.0;24.90
2020-05-28 23:00:00;49.0;24.50;43.7;23.68;46.0;24.20;48.7;24.85
2020-05-29 00:00:00;49.7;24.50;42.3;23.63;47.0;24.20;48.0;24.80
2020-05-29 01:00:00;49.0;24.50;42.0;23.60;47.0;24.18;48.0;24.80
2020-05-29 02:00:00;49.0;24.50;41.0;23.58;46.3;24.17;48.0;24.80
2020-05-29 03:00:00;49.0;24.42;41.0;23.50;46.0;24.10;48.0;24.72
2020-05-29 04:00:00;49.5;24.42;41.0;23.50;46.0;24.10;48.0;24.70
2020-05-29 05:00:00;46.7;24.33;41.0;23.47;48.2;24.10;48.0;24.70
2020-05-29 06:00:00;36.3;22.50;41.0;23.50;;;47.8;24.70
2020-05-29 07:00:00;35.7;22.27;41.0;23.55;47.0;24.07;48.0;24.72
2020-05-29 08:00:00;35.7;22.20;41.0;23.60;47.3;24.15;48.0;24.77
2020-05-29 09:00:00;38.3;22.32;42.0;23.68;44.8;24.15;48.0;24.80
2020-05-29 10:00:00;40.0;22.82;42.0;23.70;44.2;24.13;48.0;24.80
2020-05-29 11:00:00;40.7;23.37;43.8;23.80;46.8;24.28;48.0;24.80
2020-05-29 12:00:00;37.3;23.47;43.8;23.80;46.5;24.30;48.0;24.82
2020-05-29 13:00:00;36.7;23.57;42.8;23.80;48.0;24.38;48.0;24.93
2020-05-29 14:00:00;38.8;24.05;42.0;23.80;47.3;24.50;48.0;25.03
2020-05-29 15:00:00;39.8;24.35;41.8;23.82;48.2;24.63;48.0;25.18
2020-05-29 16:00:00;35.2;24.35;40.8;23.82;43.0;25.08;48.0;25.20
2020-05-29 17:00:00;36.2;24.40;38.0;23.73;38.0;25.32;47.7;25.20
2020-05-29 18:00:00;35.7;24.20;37.8;23.37;36.5;24.53;47.0;25.15
2020-05-29 19:00:00;36.7;23.83;38.7;23.30;38.3;24.60;47.0;25.05
2020-05-29 20:00:00;39.7;24.13;40.0;23.43;39.5;24.57;47.7;25.00
2020-05-29 21:00:00;42.3;24.20;40.7;23.52;40.5;24.50;48.0;24.93
2020-05-29 22:00:00;43.5;24.30;40.7;23.50;38.7;24.38;48.0;24.90
2020-05-29 23:00:00;44.0;24.20;40.8;23.50;40.5;24.30;48.0;24.82
2020-05-30 00:00:00;44.8;24.20;40.0;23.50;41.8;24.30;47.2;24.80
2020-05-30 01:00:00;45.0;24.20;40.0;23.48;42.8;24.28;47.0;24.80
2020-05-30 02:00:00;45.8;24.20;40.0;23.40;43.3;24.28;47.0;24.73
2020-05-30 03:00:00;46.0;24.13;39.7;23.37;44.0;24.22;47.0;24.70
2020-05-30 04:00:00;46.0;24.10;39.7;23.30;44.0;24.20;47.0;24.70
2020-05-30 05:00:00;47.0;24.10;40.0;23.30;44.8;24.20;47.0;24.70
2020-05-30 06:00:00;47.5;24.12;40.8;23.30;45.7;24.20;47.0;24.70
2020-05-30 07:00:00;48.0;24.20;41.8;23.38;44.8;24.18;47.0;24.70
2020-05-30 08:00:00;49.8;24.28;42.0;23.48;39.8;24.03;47.0;24.70
2020-05-30 09:00:00;43.3;24.03;42.0;23.55;43.3;24.08;47.0;24.73
2020-05-30 10:00:00;41.0;24.00;42.3;23.60;45.5;24.15;47.0;24.78
2020-05-30 11:00:00;40.2;24.00;44.0;23.68;40.0;24.10;47.0;24.80
2020-05-30 12:00:00;40.3;24.03;41.3;23.62;43.7;24.20;47.3;24.85
2020-05-30 13:00:00;40.2;24.18;36.0;23.60;45.5;24.35;47.0;24.95
2020-05-30 14:00:00;39.8;24.37;34.5;23.62;46.3;24.52;47.0;25.05
2020-05-30 15:00:00;37.3;24.50;34.3;23.67;46.3;24.78;47.0;25.17
2020-05-30 16:00:00;37.0;24.50;33.3;23.52;46.5;24.95;47.0;25.17
2020-05-30 17:00:00;37.8;24.53;34.0;23.50;46.7;25.05;47.0;25.20
2020-05-30 18:00:00;39.5;24.50;34.0;23.35;38.7;24.92;47.0;25.10
2020-05-30 19:00:00;40.5;24.42;37.7;23.35;34.7;24.70;47.0;25.00
2020-05-30 20:00:00;42.5;24.52;40.0;23.55;33.8;24.45;47.0;24.93
2020-05-30 21:00:00;43.7;24.57;40.0;23.60;35.7;24.30;47.0;24.90
2020-05-30 22:00:00;44.0;24.50;40.0;23.60;37.7;24.28;47.0;24.83
2020-05-30 23:00:00;44.3;24.50;40.0;23.60;40.2;24.30;47.0;24.80
2020-05-31 00:00:00;45.2;24.42;39.0;23.53;41.3;24.30;47.0;24.80
2020-05-31 01:00:00;46.0;24.40;38.8;23.50;42.7;24.28;47.0;24.73
2020-05-31 02:00:00;47.0;24.40;38.0;23.43;43.7;24.25;47.0;24.70
2020-05-31 03:00:00;47.2;24.40;38.0;23.40;43.3;24.22;47.0;24.70
2020-05-31 04:00:00;47.0;24.38;38.5;23.32;44.0;24.20;46.0;24.70
2020-05-31 05:00:00;47.0;24.32;39.8;23.30;44.0;24.20;46.0;24.65
2020-05-31 06:00:00;47.0;24.32;40.0;23.37;45.0;24.20;46.0;24.65
2020-05-31 07:00:00;46.3;24.37;39.2;23.27;46.2;24.20;46.0;24.70
2020-05-31 08:00:00;44.8;24.40;38.7;23.20;46.0;24.25;46.8;24.70
2020-05-31 09:00:00;49.0;24.53;38.3;23.17;49.0;24.30;47.0;24.70
2020-05-31 10:00:00;44.3;24.48;35.8;23.17;40.5;24.23;46.8;24.70
2020-05-31 11:00:00;37.3;24.13;36.8;23.27;40.0;24.20;47.0;24.70
2020-05-31 12:00:00;43.0;24.28;34.5;23.40;40.7;24.23;47.0;24.75
2020-05-31 13:00:00;41.0;24.50;34.2;23.55;40.0;24.33;46.8;24.85
2020-05-31 14:00:00;42.7;24.63;33.0;23.57;42.7;24.57;46.2;24.98
2020-05-31 15:00:00;43.2;24.78;33.0;23.60;43.7;24.82;46.0;25.10
2020-05-31 16:00:00;43.0;24.83;32.8;23.50;40.0;24.80;46.0;25.10
2020-05-31 17:00:00;40.5;24.67;32.5;23.38;37.7;24.92;46.0;25.10
2020-05-31 18:00:00;33.8;24.18;34.7;23.40;33.8;24.82;46.0;25.06
2020-05-31 19:00:00;35.3;24.02;35.5;23.45;32.0;24.62;46.0;24.90
2020-05-31 20:00:00;40.5;24.40;38.0;23.55;33.3;24.47;46.5;24.90
2020-05-31 21:00:00;42.2;24.50;38.7;23.60;36.8;24.48;47.0;24.85
2020-05-31 22:00:00;42.8;24.50;39.0;23.60;38.8;24.50;46.5;24.80
2020-05-31 23:00:00;44.0;24.50;38.0;23.58;39.5;24.43;46.0;24.78
2020-06-01 00:00:00;45.2;24.50;38.0;23.50;40.7;24.40;46.0;24.73
2020-06-01 01:00:00;47.5;24.55;38.0;23.50;41.0;24.40;46.0;24.70
2020-06-01 02:00:00;48.0;24.52;38.0;23.50;41.7;24.40;46.0;24.70
2020-06-01 03:00:00;48.2;24.50;38.0;23.40;42.0;24.33;46.0;24.70
2020-06-01 04:00:00;49.0;24.50;38.0;23.40;42.7;24.30;46.0;24.70
2020-06-01 05:00:00;49.0;24.50;38.0;23.40;43.0;24.30;46.0;24.67
2020-06-01 06:00:00;49.0;24.50;40.0;22.90;43.8;24.30;46.0;24.68
2020-06-01 07:00:00;45.3;24.37;40.5;22.90;46.8;24.40;46.0;24.70
2020-06-01 08:00:00;43.8;24.12;47.8;23.08;47.7;24.43;46.0;24.70
2020-06-01 09:00:00;46.8;24.35;46.3;23.13;47.0;24.50;46.8;24.70
2020-06-01 10:00:00;50.0;24.57;43.2;23.37;44.0;24.50;47.0;24.78
2020-06-01 11:00:00;46.8;24.63;41.2;23.53;44.3;24.40;47.0;24.80
2020-06-01 12:00:00;48.3;24.80;39.8;23.73;42.7;24.48;46.5;24.85
2020-06-01 13:00:00;49.0;24.82;38.0;23.85;40.8;24.63;46.8;24.92
2020-06-01 14:00:00;49.2;24.95;39.0;24.00;40.5;24.95;45.3;25.08
2020-06-01 15:00:00;49.2;25.13;40.8;24.00;40.2;25.30;43.3;25.42
2020-06-01 16:00:00;48.2;25.27;40.7;24.07;40.5;25.58;44.8;25.50
2020-06-01 17:00:00;41.0;25.35;41.7;24.10;41.5;25.78;43.7;25.50
2020-06-01 18:00:00;39.8;25.02;40.2;24.05;41.7;25.87;42.3;25.32
2020-06-01 19:00:00;40.3;24.83;40.5;23.95;36.0;25.40;41.7;25.20
2020-06-01 20:00:00;43.7;25.00;42.5;24.00;36.2;24.78;44.0;25.20
2020-06-01 21:00:00;44.5;25.00;43.0;24.00;35.3;24.80;45.0;25.20
2020-06-01 22:00:00;46.3;25.00;43.0;24.00;34.5;24.68;46.0;25.18
2020-06-01 23:00:00;47.5;24.95;42.3;24.00;37.7;24.62;47.2;25.13
2020-06-02 00:00:00;48.0;24.90;42.0;23.92;39.5;24.70;48.7;25.10
2020-06-02 01:00:00;48.2;24.90;42.0;23.90;40.8;24.68;48.5;25.10
2020-06-02 02:00:00;49.0;24.90;42.0;23.83;41.5;24.65;48.7;25.10
2020-06-02 03:00:00;49.7;24.90;42.0;23.80;42.0;24.62;48.8;25.05
2020-06-02 04:00:00;47.8;24.70;42.0;23.80;42.0;24.60;49.3;25.03
2020-06-02 05:00:00;45.0;23.72;42.5;23.80;43.5;24.63;49.2;25.03
2020-06-02 06:00:00;43.3;23.12;43.8;23.83;42.2;24.62;48.8;25.00
2020-06-02 07:00:00;43.0;23.10;43.8;23.90;43.8;24.52;45.8;24.90
2020-06-02 08:00:00;43.2;23.20;43.0;23.90;41.2;24.42;42.0;24.72
2020-06-02 09:00:00;44.5;23.43;42.7;23.90;42.0;24.48;42.4;24.70
2020-06-02 10:00:00;44.5;23.82;42.2;23.98;42.0;24.42;;
2020-06-02 11:00:00;39.7;24.07;40.8;24.15;42.5;24.50;41.0;24.90
2020-06-02 12:00:00;36.7;24.32;37.7;24.40;39.7;24.57;39.7;25.03
2020-06-02 13:00:00;36.8;24.53;35.0;24.53;36.8;24.80;38.0;25.23
2020-06-02 14:00:00;37.5;24.78;35.5;24.62;36.0;25.05;38.2;25.42
2020-06-02 15:00:00;40.4;24.98;35.2;24.62;36.8;25.38;39.3;25.60
2020-06-02 16:00:00;43.8;25.23;35.7;24.55;38.7;25.92;42.8;25.70
2020-06-02 17:00:00;47.7;25.37;38.2;24.50;38.7;26.00;42.7;25.62
2020-06-02 18:00:00;46.3;25.35;39.3;24.42;40.7;25.77;45.2;25.58
2020-06-02 19:00:00;41.0;24.93;38.0;24.27;40.5;25.42;46.7;25.50
2020-06-02 20:00:00;43.8;24.97;38.8;24.12;39.8;25.30;47.3;25.43
2020-06-02 21:00:00;45.0;25.08;41.7;24.10;;;48.0;25.40
2020-06-02 22:00:00;46.0;25.00;42.0;24.15;41.0;24.83;48.0;25.33
2020-06-02 23:00:00;46.8;25.00;42.0;24.17;42.0;24.90;48.8;25.30
2020-06-03 00:00:00;47.8;25.00;42.8;24.12;43.0;24.90;49.7;25.28
2020-06-03 01:00:00;49.7;25.00;43.0;24.10;43.0;24.90;49.3;25.20
2020-06-03 02:00:00;50.2;24.95;43.0;24.10;43.0;24.88;48.7;25.20
2020-06-03 03:00:00;49.7;24.98;42.7;24.10;43.0;24.83;48.8;25.20
2020-06-03 04:00:00;51.7;24.97;42.2;24.07;45.5;24.87;48.5;25.20
2020-06-03 05:00:00;51.8;24.97;43.7;24.08;47.5;24.90;48.2;25.18
2020-06-03 06:00:00;44.2;24.48;43.5;24.07;45.8;24.87;47.5;25.10
2020-06-03 07:00:00;44.5;24.23;43.7;24.05;45.5;24.80;48.5;25.05
2020-06-03 08:00:00;45.0;24.30;43.8;24.17;45.0;24.72;48.8;25.10
2020-06-03 09:00:00;43.7;24.42;43.2;24.28;45.3;24.78;46.3;25.10
2020-06-03 10:00:00;45.3;24.58;41.7;24.38;48.5;24.85;44.8;25.12
2020-06-03 11:00:00;44.8;24.78;38.5;24.50;47.8;24.90;43.2;25.23
2020-06-03 12:00:00;41.7;24.88;38.0;24.58;42.2;24.90;44.8;25.27
2020-06-03 13:00:00;42.2;25.15;36.8;24.83;41.0;25.03;46.3;25.38
2020-06-03 14:00:00;43.0;25.27;36.5;24.92;41.3;25.20;46.7;25.52
2020-06-03 15:00:00;43.5;25.20;40.5;24.67;43.0;25.20;45.7;25.35
2020-06-03 16:00:00;44.0;25.00;43.0;24.63;45.5;25.20;43.7;25.08
2020-06-03 17:00:00;45.2;24.87;43.0;24.70;45.3;25.17;45.2;25.20
2020-06-03 18:00:00;45.2;24.53;44.0;24.65;45.0;25.08;45.3;25.12
2020-06-03 19:00:00;45.7;24.35;45.0;24.38;45.7;25.00;46.2;25.20
2020-06-03 20:00:00;48.8;24.72;45.0;24.30;46.7;25.00;47.3;25.20
2020-06-03 21:00:00;48.8;24.90;46.2;24.42;47.0;25.07;48.0;25.28
2020-06-03 22:00:00;49.0;24.90;48.3;24.50;47.0;25.00;49.3;25.30
2020-06-03 23:00:00;49.0;24.90;48.0;24.50;47.3;25.00;50.2;25.23
2020-06-04 00:00:00;49.5;24.93;48.0;24.50;48.0;25.00;51.0;25.20
2020-06-04 01:00:00;50.3;24.97;48.0;24.50;48.0;24.98;51.0;25.20
2020-06-04 02:00:00;51.0;24.98;48.0;24.50;47.5;24.95;51.0;25.20
2020-06-04 03:00:00;50.7;25.00;48.3;24.48;47.0;24.90;51.0;25.20
2020-06-04 04:00:00;51.7;24.93;48.3;24.50;47.0;24.90;51.0;25.27
2020-06-04 05:00:00;53.0;25.00;49.0;24.48;48.0;24.90;52.7;25.27
2020-06-04 06:00:00;51.3;24.97;50.0;24.50;49.7;24.85;54.5;25.30
2020-06-04 07:00:00;52.2;25.02;50.2;24.50;50.8;24.63;53.0;25.28
2020-06-04 08:00:00;52.2;24.88;50.2;24.58;53.3;24.67;52.8;25.28
2020-06-04 09:00:00;52.0;24.60;50.0;24.53;53.2;24.73;53.5;25.30
2020-06-04 10:00:00;52.2;24.73;50.0;24.50;51.8;24.55;53.3;25.30
2020-06-04 11:00:00;57.2;24.85;50.5;24.52;50.8;24.50;53.3;25.30
2020-06-04 12:00:00;58.0;25.00;51.0;24.50;48.5;24.38;54.5;25.37
2020-06-04 13:00:00;56.8;25.10;50.2;24.50;49.3;24.23;55.0;25.40
2020-06-04 14:00:00;54.3;25.00;49.7;24.50;49.2;24.27;55.0;25.30
2020-06-04 15:00:00;53.7;24.92;49.0;24.50;50.8;24.37;56.8;25.40
2020-06-04 16:00:00;52.2;24.90;48.7;24.45;52.2;24.40;57.0;25.40
2020-06-04 17:00:00;54.2;24.90;48.0;24.40;50.5;24.40;56.7;25.40
2020-06-04 18:00:00;54.8;24.95;47.3;24.40;47.7;24.30;56.2;25.40
2020-06-04 19:00:00;53.0;24.90;47.3;24.40;46.5;24.22;55.5;25.40
2020-06-04 20:00:00;53.5;24.97;48.0;24.40;47.3;24.15;55.0;25.40
2020-06-04 21:00:00;53.7;25.00;47.3;24.42;45.2;24.02;54.5;25.38
2020-06-04 22:00:00;53.3;24.93;47.0;24.40;47.3;24.00;54.0;25.32
2020-06-04 23:00:00;54.0;24.93;47.0;24.40;48.8;24.02;54.0;25.30
2020-06-05 00:00:00;54.8;24.90;47.0;24.40;49.0;24.05;54.0;25.30
2020-06-05 01:00:00;55.0;24.90;47.0;24.33;49.0;24.08;53.5;25.25
2020-06-05 02:00:00;55.0;24.90;47.0;24.32;49.7;24.10;53.7;25.23
2020-06-05 03:00:00;54.8;24.90;47.0;24.30;50.0;24.07;53.8;25.20
2020-06-05 04:00:00;55.3;24.90;46.5;24.30;50.3;24.08;53.7;25.20
2020-06-05 05:00:00;50.8;24.77;46.0;24.27;53.3;24.12;53.6;25.24
2020-06-05 06:00:00;50.5;24.68;46.3;24.30;51.8;24.10;53.0;25.20
2020-06-05 07:00:00;48.7;24.38;47.5;24.30;53.8;24.15;54.2;25.20
2020-06-05 08:00:00;46.3;23.82;49.0;24.30;50.8;24.12;52.8;25.20
2020-06-05 09:00:00;53.0;24.05;47.2;24.00;51.7;24.20;52.3;25.20
2020-06-05 10:00:00;54.2;24.38;46.7;23.73;53.2;24.28;53.0;25.20
2020-06-05 11:00:00;48.8;24.27;48.7;23.97;54.2;24.38;53.0;25.20
2020-06-05 12:00:00;46.8;23.95;49.2;24.10;46.8;24.37;53.5;25.27
2020-06-05 13:00:00;51.0;24.52;48.8;24.10;42.3;24.20;54.0;25.37
2020-06-05 14:00:00;51.8;24.87;48.0;24.18;43.2;24.20;55.0;25.52
2020-06-05 15:00:00;53.0;25.00;47.3;24.20;49.3;24.35;54.4;25.50
2020-06-05 16:00:00;52.8;24.87;46.3;24.18;50.5;24.42;54.0;25.40
2020-06-05 17:00:00;53.3;24.77;46.2;24.18;47.0;24.35;54.0;25.40
2020-06-05 18:00:00;51.5;24.68;49.5;24.20;42.0;24.15;52.8;25.37
2020-06-05 19:00:00;46.3;24.28;49.5;24.20;44.3;24.08;49.3;25.22
2020-06-05 20:00:00;49.3;24.43;49.0;24.20;45.7;24.10;51.5;25.30
2020-06-05 21:00:00;50.8;24.57;48.7;24.20;47.0;24.22;52.0;25.30
2020-06-05 22:00:00;50.8;24.60;47.5;24.20;47.2;24.27;52.8;25.30
2020-06-05 23:00:00;51.3;24.60;47.0;24.20;48.0;24.20;52.7;25.30
2020-06-06 00:00:00;52.8;24.60;46.5;24.13;48.0;24.17;52.0;25.22
2020-06-06 01:00:00;53.7;24.60;46.0;24.10;48.0;24.13;52.2;25.20
2020-06-06 02:00:00;54.0;24.60;46.5;24.10;;;53.0;25.20
2020-06-06 03:00:00;55.0;24.60;46.2;24.10;48.0;24.10;53.0;25.20
2020-06-06 04:00:00;55.0;24.60;46.2;24.10;48.0;24.10;53.0;25.20
2020-06-06 05:00:00;55.3;24.58;47.0;24.10;48.3;24.10;53.7;25.20
2020-06-06 06:00:00;55.0;24.60;47.3;24.10;49.0;24.10;47.0;24.65
2020-06-06 07:00:00;55.0;24.60;47.5;24.10;51.8;24.17;46.0;24.27
2020-06-06 08:00:00;55.7;24.70;48.5;24.10;47.3;24.08;49.0;24.73
2020-06-06 09:00:00;52.8;24.68;49.3;24.20;46.0;23.92;51.8;24.98
2020-06-06 10:00:00;49.3;24.38;52.2;24.23;46.8;23.93;53.3;25.12
2020-06-06 11:00:00;51.0;24.60;54.8;24.30;48.8;24.05;54.0;25.20
2020-06-06 12:00:00;51.7;24.62;53.2;24.30;50.2;24.12;54.2;25.28
2020-06-06 13:00:00;52.0;24.67;52.7;24.30;50.8;24.17;54.0;25.25
2020-06-06 14:00:00;52.8;24.70;52.0;24.30;52.0;24.10;54.0;25.22
2020-06-06 15:00:00;53.2;24.70;52.0;24.30;54.0;24.17;54.0;25.20
