Datum,Zeit,Adr,ID-Nr.,HST,Nr.,Wert,Einheit,Beschreibung,Art,Modul,SP-Nr.,Tarif
01.12.12,00:00,8,008,GWF,6,0.7,K,temperature difference,instant.,0,0,0
01.12.12,00:00,8,008,GWF,7,25933,hours,on time,instant.,0,0,0
01.12.12,00:00,8,008,GWF,8,25933,hours,operating time,instant.,0,0,0
01.12.12,00:00,8,008,GWF,9,516,l/h,volume flow,instant.,0,0,0
01.12.12,00:00,8,008,GWF,10,0.42,kW,power,instant.,0,0,0
01.12.12,00:00,8,008,GWF,11,01.12.12 00:46 Win  V,"",time point,instant.,0,0,0
01.12.12,00:00,8,008,GWF,12,10145,HCA,HCA-Unit,instant.,1,0,0
01.12.12,00:00,8,008,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.12.12,00:00,8,008,GWF,14,18573,kWh,energy,instant.,0,1,0
01.12.12,00:00,8,008,GWF,15,2845.44,m^3,volume,instant.,0,1,0
01.12.12,00:00,8,008,GWF,16,2677.18,m^3,volume,instant.,1,1,0
01.12.12,00:00,8,008,GWF,17,9048,HCA,HCA-Unit,instant.,1,1,0
01.12.12,00:00,8,008,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.12.12,00:00,8,008,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.12.12,00:00,8,008,GWF,20,$00,"",M-Bus state,"","","",""
01.12.12,00:00,9,009,GWF,1,33520,kWh,energy,instant.,0,0,0
01.12.12,00:00,9,009,GWF,2,5200.62,m^3,volume,instant.,0,0,0
01.12.12,00:00,9,009,GWF,3,4860.88,m^3,volume,instant.,1,0,0
01.12.12,00:00,9,009,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.12.12,00:00,9,009,GWF,5,26,°C,return temperature,instant.,0,0,0
01.12.12,00:00,9,009,GWF,6,0.3,K,temperature difference,instant.,0,0,0
01.12.12,00:00,9,009,GWF,7,25933,hours,on time,instant.,0,0,0
01.12.12,00:00,9,009,GWF,8,25933,hours,operating time,instant.,0,0,0
01.12.12,00:00,9,009,GWF,9,373,l/h,volume flow,instant.,0,0,0
01.12.12,00:00,9,009,GWF,10,0.15,kW,power,instant.,0,0,0
01.12.12,00:00,9,009,GWF,11,01.12.12 00:51 Win  V,"",time point,instant.,0,0,0
01.12.12,00:00,9,009,GWF,12,3932,HCA,HCA-Unit,instant.,1,0,0
01.12.12,00:00,9,009,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.12.12,00:00,9,009,GWF,14,30676,kWh,energy,instant.,0,1,0
01.12.12,00:00,9,009,GWF,15,4435.95,m^3,volume,instant.,0,1,0
01.12.12,00:00,9,009,GWF,16,4196.86,m^3,volume,instant.,1,1,0
01.12.12,00:00,9,009,GWF,17,3932,HCA,HCA-Unit,instant.,1,1,0
01.12.12,00:00,9,009,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.12.12,00:00,9,009,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.12.12,00:00,9,009,GWF,20,$00,"",M-Bus state,"","","",""
01.12.12,00:00,10,010,GWF,1,24910,kWh,energy,instant.,0,0,0
01.12.12,00:00,10,010,GWF,2,5220.03,m^3,volume,instant.,0,0,0
01.12.12,00:00,10,010,GWF,3,4810.19,m^3,volume,instant.,1,0,0
01.12.12,00:00,10,010,GWF,4,27,°C,flow temperature,instant.,0,0,0
01.12.12,00:00,10,010,GWF,5,27,°C,return temperature,instant.,0,0,0
01.12.12,00:00,10,010,GWF,6,0.0,K,temperature difference,instant.,0,0,0
01.12.12,00:00,10,010,GWF,7,25933,hours,on time,instant.,0,0,0
01.12.12,00:00,10,010,GWF,8,25933,hours,operating time,instant.,0,0,0
01.12.12,00:00,10,010,GWF,9,337,l/h,volume flow,instant.,0,0,0
01.12.12,00:00,10,010,GWF,10,0.00,kW,power,instant.,0,0,0
01.12.12,00:00,10,010,GWF,11,01.12.12 00:48 Win  V,"",time point,instant.,0,0,0
01.12.12,00:00,10,010,GWF,12,6082,HCA,HCA-Unit,instant.,1,0,0
01.12.12,00:00,10,010,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.12.12,00:00,10,010,GWF,14,22731,kWh,energy,instant.,0,1,0
01.12.12,00:00,10,010,GWF,15,4235.46,m^3,volume,instant.,0,1,0
01.12.12,00:00,10,010,GWF,16,3975.60,m^3,volume,instant.,1,1,0
01.12.12,00:00,10,010,GWF,17,5368,HCA,HCA-Unit,instant.,1,1,0
01.12.12,00:00,10,010,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.12.12,00:00,10,010,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.12.12,00:00,10,010,GWF,20,$00,"",M-Bus state,"","","",""
01.12.12,00:00,11,011,GWF,1,94297,kWh,energy,instant.,0,0,0
01.12.12,00:00,11,011,GWF,2,5161.54,m^3,volume,instant.,0,0,0
01.12.12,00:00,11,011,GWF,3,5030.18,m^3,volume,instant.,1,0,0
01.12.12,00:00,11,011,GWF,4,46,°C,flow temperature,instant.,0,0,0
01.12.12,00:00,11,011,GWF,5,41,°C,return temperature,instant.,0,0,0
01.12.12,00:00,11,011,GWF,6,5.1,K,temperature difference,instant.,0,0,0
01.12.12,00:00,11,011,GWF,7,25936,hours,on time,instant.,0,0,0
01.12.12,00:00,11,011,GWF,8,25936,hours,operating time,instant.,0,0,0
01.12.12,00:00,11,011,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.12.12,00:00,11,011,GWF,10,0.00,kW,power,instant.,0,0,0
01.12.12,00:00,11,011,GWF,11,01.12.12 00:42 Win  V,"",time point,instant.,0,0,0
01.12.12,00:00,11,011,GWF,12,0,HCA,HCA-Unit,instant.,1,0,0
01.12.12,00:00,11,011,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.12.12,00:00,11,011,GWF,14,81621,kWh,energy,instant.,0,1,0
01.12.12,00:00,11,011,GWF,15,4647.87,m^3,volume,instant.,0,1,0
01.12.12,00:00,11,011,GWF,16,4517.62,m^3,volume,instant.,1,1,0
01.12.12,00:00,11,011,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.12.12,00:00,11,011,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.12.12,00:00,11,011,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.12.12,00:00,11,011,GWF,20,$00,"",M-Bus state,"","","",""
01.12.12,00:00,12,012,GWF,1,012,"",fabrication #,instant.,0,0,0
01.12.12,00:00,12,012,GWF,2,0000022.4,m^3,volume,instant.,0,0,0
01.12.12,00:00,12,012,GWF,3,$00,"",M-Bus state,"","","",""
01.12.12,00:00,13,013,GWF,1,013,"",fabrication #,instant.,0,0,0
01.12.12,00:00,13,013,GWF,2,0000028.6,m^3,volume,instant.,0,0,0
01.12.12,00:00,13,013,GWF,3,$00,"",M-Bus state,"","","",""
01.01.13,00:00,1,001,GWF,1,20655,kWh,energy,instant.,0,0,0
01.01.13,00:00,1,001,GWF,2,5313.55,m^3,volume,instant.,0,0,0
01.01.13,00:00,1,001,GWF,3,5023.24,m^3,volume,instant.,1,0,0
01.01.13,00:00,1,001,GWF,4,43,°C,flow temperature,instant.,0,0,0
01.01.13,00:00,1,001,GWF,5,33,°C,return temperature,instant.,0,0,0
01.01.13,00:00,1,001,GWF,6,10.1,K,temperature difference,instant.,0,0,0
01.01.13,00:00,1,001,GWF,7,26680,hours,on time,instant.,0,0,0
01.01.13,00:00,1,001,GWF,8,26680,hours,operating time,instant.,0,0,0
01.01.13,00:00,1,001,GWF,9,383,l/h,volume flow,instant.,0,0,0
01.01.13,00:00,1,001,GWF,10,4.30,kW,power,instant.,0,0,0
01.01.13,00:00,1,001,GWF,11,01.01.13 00:46 Win  V,"",time point,instant.,0,0,0
01.01.13,00:00,1,001,GWF,12,11562,HCA,HCA-Unit,instant.,1,0,0
01.01.13,00:00,1,001,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.13,00:00,1,001,GWF,14,17612,kWh,energy,instant.,0,1,0
01.01.13,00:00,1,001,GWF,15,4209.07,m^3,volume,instant.,0,1,0
01.01.13,00:00,1,001,GWF,16,4086.95,m^3,volume,instant.,1,1,0
01.01.13,00:00,1,001,GWF,17,9703,HCA,HCA-Unit,instant.,1,1,0
01.01.13,00:00,1,001,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.13,00:00,1,001,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.01.13,00:00,1,001,GWF,20,$00,"",M-Bus state,"","","",""
01.01.13,00:00,2,002,GWF,1,17903,kWh,energy,instant.,0,0,0
01.01.13,00:00,2,002,GWF,2,4877.19,m^3,volume,instant.,0,0,0
01.01.13,00:00,2,002,GWF,3,4667.68,m^3,volume,instant.,1,0,0
01.01.13,00:00,2,002,GWF,4,43,°C,flow temperature,instant.,0,0,0
01.01.13,00:00,2,002,GWF,5,40,°C,return temperature,instant.,0,0,0
01.01.13,00:00,2,002,GWF,6,3.4,K,temperature difference,instant.,0,0,0
01.01.13,00:00,2,002,GWF,7,26679,hours,on time,instant.,0,0,0
01.01.13,00:00,2,002,GWF,8,26679,hours,operating time,instant.,0,0,0
01.01.13,00:00,2,002,GWF,9,263,l/h,volume flow,instant.,0,0,0
01.01.13,00:00,2,002,GWF,10,1.00,kW,power,instant.,0,0,0
01.01.13,00:00,2,002,GWF,11,01.01.13 00:43 Win  V,"",time point,instant.,0,0,0
01.01.13,00:00,2,002,GWF,12,37370,HCA,HCA-Unit,instant.,1,0,0
01.01.13,00:00,2,002,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.13,00:00,2,002,GWF,14,15531,kWh,energy,instant.,0,1,0
01.01.13,00:00,2,002,GWF,15,3933.41,m^3,volume,instant.,0,1,0
01.01.13,00:00,2,002,GWF,16,3823.81,m^3,volume,instant.,1,1,0
01.01.13,00:00,2,002,GWF,17,31063,HCA,HCA-Unit,instant.,1,1,0
01.01.13,00:00,2,002,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.13,00:00,2,002,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.01.13,00:00,2,002,GWF,20,$00,"",M-Bus state,"","","",""
01.01.13,00:00,3,003,GWF,1,10577,kWh,energy,instant.,0,0,0
01.01.13,00:00,3,003,GWF,2,1383.42,m^3,volume,instant.,0,0,0
01.01.13,00:00,3,003,GWF,3,1350.76,m^3,volume,instant.,1,0,0
01.01.13,00:00,3,003,GWF,4,43,°C,flow temperature,instant.,0,0,0
01.01.13,00:00,3,003,GWF,5,28,°C,return temperature,instant.,0,0,0
01.01.13,00:00,3,003,GWF,6,15.6,K,temperature difference,instant.,0,0,0
01.01.13,00:00,3,003,GWF,7,26679,hours,on time,instant.,0,0,0
01.01.13,00:00,3,003,GWF,8,26679,hours,operating time,instant.,0,0,0
01.01.13,00:00,3,003,GWF,9,194,l/h,volume flow,instant.,0,0,0
01.01.13,00:00,3,003,GWF,10,3.47,kW,power,instant.,0,0,0
01.01.13,00:00,3,003,GWF,11,31.12.12 00:43 Win  V,"",time point,instant.,0,0,0
01.01.13,00:00,3,003,GWF,12,15971,HCA,HCA-Unit,instant.,1,0,0
01.01.13,00:00,3,003,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.13,00:00,3,003,GWF,14,9718,kWh,energy,instant.,0,1,0
01.01.13,00:00,3,003,GWF,15,1290.83,m^3,volume,instant.,0,1,0
01.01.13,00:00,3,003,GWF,16,1263.51,m^3,volume,instant.,1,1,0
01.01.13,00:00,3,003,GWF,17,12690,HCA,HCA-Unit,instant.,1,1,0
01.01.13,00:00,3,003,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.13,00:00,3,003,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.01.13,00:00,3,003,GWF,20,$00,"",M-Bus state,"","","",""
01.01.13,00:00,4,004,GWF,1,14091,kWh,energy,instant.,0,0,0
01.01.13,00:00,4,004,GWF,2,3088.87,m^3,volume,instant.,0,0,0
01.01.13,00:00,4,004,GWF,3,2916.56,m^3,volume,instant.,1,0,0
01.01.13,00:00,4,004,GWF,4,43,°C,flow temperature,instant.,0,0,0
01.01.13,00:00,4,004,GWF,5,39,°C,return temperature,instant.,0,0,0
01.01.13,00:00,4,004,GWF,6,4.6,K,temperature difference,instant.,0,0,0
01.01.13,00:00,4,004,GWF,7,26679,hours,on time,instant.,0,0,0
01.01.13,00:00,4,004,GWF,8,26679,hours,operating time,instant.,0,0,0
01.01.13,00:00,4,004,GWF,9,217,l/h,volume flow,instant.,0,0,0
01.01.13,00:00,4,004,GWF,10,1.11,kW,power,instant.,0,0,0
01.01.13,00:00,4,004,GWF,11,01.01.13 00:38 Win  V,"",time point,instant.,0,0,0
01.01.13,00:00,4,004,GWF,12,19193,HCA,HCA-Unit,instant.,1,0,0
01.01.13,00:00,4,004,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.13,00:00,4,004,GWF,14,11622,kWh,energy,instant.,0,1,0
01.01.13,00:00,4,004,GWF,15,2278.05,m^3,volume,instant.,0,1,0
01.01.13,00:00,4,004,GWF,16,2187.87,m^3,volume,instant.,1,1,0
01.01.13,00:00,4,004,GWF,17,15609,HCA,HCA-Unit,instant.,1,1,0
01.01.13,00:00,4,004,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.13,00:00,4,004,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.01.13,00:00,4,004,GWF,20,$00,"",M-Bus state,"","","",""
01.01.13,00:00,5,005,GWF,1,18302,kWh,energy,instant.,0,0,0
01.01.13,00:00,5,005,GWF,2,6599.10,m^3,volume,instant.,0,0,0
01.01.13,00:00,5,005,GWF,3,5964.84,m^3,volume,instant.,1,0,0
01.01.13,00:00,5,005,GWF,4,43,°C,flow temperature,instant.,0,0,0
01.01.13,00:00,5,005,GWF,5,41,°C,return temperature,instant.,0,0,0
01.01.13,00:00,5,005,GWF,6,2.5,K,temperature difference,instant.,0,0,0
01.01.13,00:00,5,005,GWF,7,26676,hours,on time,instant.,0,0,0
01.01.13,00:00,5,005,GWF,8,26676,hours,operating time,instant.,0,0,0
01.01.13,00:00,5,005,GWF,9,341,l/h,volume flow,instant.,0,0,0
01.01.13,00:00,5,005,GWF,10,0.95,kW,power,instant.,0,0,0
01.01.13,00:00,5,005,GWF,11,01.01.13 00:34 Win  V,"",time point,instant.,0,0,0
01.01.13,00:00,5,005,GWF,12,19076,HCA,HCA-Unit,instant.,1,0,0
01.01.13,00:00,5,005,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.13,00:00,5,005,GWF,14,16821,kWh,energy,instant.,0,1,0
01.01.13,00:00,5,005,GWF,15,5418.21,m^3,volume,instant.,0,1,0
01.01.13,00:00,5,005,GWF,16,5089.14,m^3,volume,instant.,1,1,0
01.01.13,00:00,5,005,GWF,17,15977,HCA,HCA-Unit,instant.,1,1,0
01.01.13,00:00,5,005,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.13,00:00,5,005,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.01.13,00:00,5,005,GWF,20,$00,"",M-Bus state,"","","",""
01.01.13,00:00,6,006,GWF,1,23041,kWh,energy,instant.,0,0,0
01.01.13,00:00,6,006,GWF,2,5379.64,m^3,volume,instant.,0,0,0
01.01.13,00:00,6,006,GWF,3,4891.47,m^3,volume,instant.,1,0,0
01.01.13,00:00,6,006,GWF,4,43,°C,flow temperature,instant.,0,0,0
01.01.13,00:00,6,006,GWF,5,37,°C,return temperature,instant.,0,0,0
01.01.13,00:00,6,006,GWF,6,6.7,K,temperature difference,instant.,0,0,0
01.01.13,00:00,6,006,GWF,7,26678,hours,on time,instant.,0,0,0
01.01.13,00:00,6,006,GWF,8,26678,hours,operating time,instant.,0,0,0
01.01.13,00:00,6,006,GWF,9,323,l/h,volume flow,instant.,0,0,0
01.01.13,00:00,6,006,GWF,10,2.46,kW,power,instant.,0,0,0
01.01.13,00:00,6,006,GWF,11,01.01.13 00:44 Win  V,"",time point,instant.,0,0,0
01.01.13,00:00,6,006,GWF,12,31815,HCA,HCA-Unit,instant.,1,0,0
01.01.13,00:00,6,006,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.13,00:00,6,006,GWF,14,19889,kWh,energy,instant.,0,1,0
01.01.13,00:00,6,006,GWF,15,4311.71,m^3,volume,instant.,0,1,0
01.01.13,00:00,6,006,GWF,16,4035.91,m^3,volume,instant.,1,1,0
01.01.13,00:00,6,006,GWF,17,26446,HCA,HCA-Unit,instant.,1,1,0
01.01.13,00:00,6,006,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.13,00:00,6,006,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.01.13,00:00,6,006,GWF,20,$00,"",M-Bus state,"","","",""
01.01.13,00:00,7,007,GWF,1,22549,kWh,energy,instant.,0,0,0
01.01.13,00:00,7,007,GWF,2,5541.28,m^3,volume,instant.,0,0,0
01.01.13,00:00,7,007,GWF,3,4932.01,m^3,volume,instant.,1,0,0
01.01.13,00:00,7,007,GWF,4,43,°C,flow temperature,instant.,0,0,0
01.01.13,00:00,7,007,GWF,5,38,°C,return temperature,instant.,0,0,0
01.01.13,00:00,7,007,GWF,6,5.0,K,temperature difference,instant.,0,0,0
01.01.13,00:00,7,007,GWF,7,26679,hours,on time,instant.,0,0,0
01.01.13,00:00,7,007,GWF,8,26679,hours,operating time,instant.,0,0,0
01.01.13,00:00,7,007,GWF,9,318,l/h,volume flow,instant.,0,0,0
01.01.13,00:00,7,007,GWF,10,1.74,kW,power,instant.,0,0,0
01.01.13,00:00,7,007,GWF,11,01.01.13 00:45 Win  V,"",time point,instant.,0,0,0
01.01.13,00:00,7,007,GWF,12,7586,HCA,HCA-Unit,instant.,1,0,0
01.01.13,00:00,7,007,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.13,00:00,7,007,GWF,14,19630,kWh,energy,instant.,0,1,0
01.01.13,00:00,7,007,GWF,15,4470.24,m^3,volume,instant.,0,1,0
01.01.13,00:00,7,007,GWF,16,4074.62,m^3,volume,instant.,1,1,0
01.01.13,00:00,7,007,GWF,17,6351,HCA,HCA-Unit,instant.,1,1,0
01.01.13,00:00,7,007,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.13,00:00,7,007,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.01.13,00:00,7,007,GWF,20,$00,"",M-Bus state,"","","",""
01.01.13,00:00,8,008,GWF,1,21675,kWh,energy,instant.,0,0,0
01.01.13,00:00,8,008,GWF,2,3295.67,m^3,volume,instant.,0,0,0
01.01.13,00:00,8,008,GWF,3,3094.34,m^3,volume,instant.,1,0,0
01.01.13,00:00,8,008,GWF,4,43,°C,flow temperature,instant.,0,0,0
01.01.13,00:00,8,008,GWF,5,28,°C,return temperature,instant.,0,0,0
01.01.13,00:00,8,008,GWF,6,15.6,K,temperature difference,instant.,0,0,0
01.01.13,00:00,8,008,GWF,7,26677,hours,on time,instant.,0,0,0
01.01.13,00:00,8,008,GWF,8,26677,hours,operating time,instant.,0,0,0
01.01.13,00:00,8,008,GWF,9,203,l/h,volume flow,instant.,0,0,0
01.01.13,00:00,8,008,GWF,10,3.47,kW,power,instant.,0,0,0
01.01.13,00:00,8,008,GWF,11,01.01.13 00:43 Win  V,"",time point,instant.,0,0,0
01.01.13,00:00,8,008,GWF,12,10476,HCA,HCA-Unit,instant.,1,0,0
01.01.13,00:00,8,008,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.13,00:00,8,008,GWF,14,18573,kWh,energy,instant.,0,1,0
01.01.13,00:00,8,008,GWF,15,2845.44,m^3,volume,instant.,0,1,0
01.01.13,00:00,8,008,GWF,16,2677.18,m^3,volume,instant.,1,1,0
01.01.13,00:00,8,008,GWF,17,9048,HCA,HCA-Unit,instant.,1,1,0
01.01.13,00:00,8,008,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.13,00:00,8,008,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.01.13,00:00,8,008,GWF,20,$00,"",M-Bus state,"","","",""
01.01.13,00:00,9,009,GWF,1,35616,kWh,energy,instant.,0,0,0
01.01.13,00:00,9,009,GWF,2,5456.61,m^3,volume,instant.,0,0,0
01.01.13,00:00,9,009,GWF,3,5091.96,m^3,volume,instant.,1,0,0
01.01.13,00:00,9,009,GWF,4,43,°C,flow temperature,instant.,0,0,0
01.01.13,00:00,9,009,GWF,5,37,°C,return temperature,instant.,0,0,0
01.01.13,00:00,9,009,GWF,6,6.0,K,temperature difference,instant.,0,0,0
01.01.13,00:00,9,009,GWF,7,26677,hours,on time,instant.,0,0,0
01.01.13,00:00,9,009,GWF,8,26677,hours,operating time,instant.,0,0,0
01.01.13,00:00,9,009,GWF,9,240,l/h,volume flow,instant.,0,0,0
01.01.13,00:00,9,009,GWF,10,1.56,kW,power,instant.,0,0,0
01.01.13,00:00,9,009,GWF,11,01.01.13 00:49 Win  V,"",time point,instant.,0,0,0
01.01.13,00:00,9,009,GWF,12,3932,HCA,HCA-Unit,instant.,1,0,0
01.01.13,00:00,9,009,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.13,00:00,9,009,GWF,14,30676,kWh,energy,instant.,0,1,0
01.01.13,00:00,9,009,GWF,15,4435.95,m^3,volume,instant.,0,1,0
01.01.13,00:00,9,009,GWF,16,4196.86,m^3,volume,instant.,1,1,0
01.01.13,00:00,9,009,GWF,17,3932,HCA,HCA-Unit,instant.,1,1,0
01.01.13,00:00,9,009,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.13,00:00,9,009,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.01.13,00:00,9,009,GWF,20,$00,"",M-Bus state,"","","",""
01.01.13,00:00,10,010,GWF,1,26415,kWh,energy,instant.,0,0,0
01.01.13,00:00,10,010,GWF,2,5517.26,m^3,volume,instant.,0,0,0
01.01.13,00:00,10,010,GWF,3,5060.90,m^3,volume,instant.,1,0,0
01.01.13,00:00,10,010,GWF,4,43,°C,flow temperature,instant.,0,0,0
01.01.13,00:00,10,010,GWF,5,39,°C,return temperature,instant.,0,0,0
01.01.13,00:00,10,010,GWF,6,4.0,K,temperature difference,instant.,0,0,0
01.01.13,00:00,10,010,GWF,7,26677,hours,on time,instant.,0,0,0
01.01.13,00:00,10,010,GWF,8,26677,hours,operating time,instant.,0,0,0
01.01.13,00:00,10,010,GWF,9,332,l/h,volume flow,instant.,0,0,0
01.01.13,00:00,10,010,GWF,10,1.49,kW,power,instant.,0,0,0
01.01.13,00:00,10,010,GWF,11,01.01.13 00:46 Win  V,"",time point,instant.,0,0,0
01.01.13,00:00,10,010,GWF,12,6262,HCA,HCA-Unit,instant.,1,0,0
01.01.13,00:00,10,010,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.13,00:00,10,010,GWF,14,22731,kWh,energy,instant.,0,1,0
01.01.13,00:00,10,010,GWF,15,4235.46,m^3,volume,instant.,0,1,0
01.01.13,00:00,10,010,GWF,16,3975.60,m^3,volume,instant.,1,1,0
01.01.13,00:00,10,010,GWF,17,5368,HCA,HCA-Unit,instant.,1,1,0
01.01.13,00:00,10,010,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.13,00:00,10,010,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.01.13,00:00,10,010,GWF,20,$00,"",M-Bus state,"","","",""
01.01.13,00:00,11,011,GWF,1,97727,kWh,energy,instant.,0,0,0
01.01.13,00:00,11,011,GWF,2,5319.97,m^3,volume,instant.,0,0,0
01.01.13,00:00,11,011,GWF,3,5188.59,m^3,volume,instant.,1,0,0
01.01.13,00:00,11,011,GWF,4,48,°C,flow temperature,instant.,0,0,0
01.01.13,00:00,11,011,GWF,5,35,°C,return temperature,instant.,0,0,0
01.01.13,00:00,11,011,GWF,6,13.3,K,temperature difference,instant.,0,0,0
01.01.13,00:00,11,011,GWF,7,26680,hours,on time,instant.,0,0,0
01.01.13,00:00,11,011,GWF,8,26680,hours,operating time,instant.,0,0,0
01.01.13,00:00,11,011,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.01.13,00:00,11,011,GWF,10,0.00,kW,power,instant.,0,0,0
01.01.13,00:00,11,011,GWF,11,01.01.13 00:39 Win  V,"",time point,instant.,0,0,0
01.01.13,00:00,11,011,GWF,12,0,HCA,HCA-Unit,instant.,1,0,0
01.01.13,00:00,11,011,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.13,00:00,11,011,GWF,14,81621,kWh,energy,instant.,0,1,0
01.01.13,00:00,11,011,GWF,15,4647.87,m^3,volume,instant.,0,1,0
01.01.13,00:00,11,011,GWF,16,4517.62,m^3,volume,instant.,1,1,0
01.01.13,00:00,11,011,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.01.13,00:00,11,011,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.13,00:00,11,011,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.01.13,00:00,11,011,GWF,20,$00,"",M-Bus state,"","","",""
01.01.13,00:00,12,012,GWF,1,012,"",fabrication #,instant.,0,0,0
01.01.13,00:00,12,012,GWF,2,0000023.0,m^3,volume,instant.,0,0,0
01.01.13,00:00,12,012,GWF,3,$00,"",M-Bus state,"","","",""
01.01.13,00:00,13,013,GWF,1,013,"",fabrication #,instant.,0,0,0
01.01.13,00:00,13,013,GWF,2,0000029.4,m^3,volume,instant.,0,0,0
01.01.13,00:00,13,013,GWF,3,$00,"",M-Bus state,"","","",""
01.02.13,00:00,1,001,GWF,1,21856,kWh,energy,instant.,0,0,0
01.02.13,00:00,1,001,GWF,2,5543.56,m^3,volume,instant.,0,0,0
01.02.13,00:00,1,001,GWF,3,5232.04,m^3,volume,instant.,1,0,0
01.02.13,00:00,1,001,GWF,4,37,°C,flow temperature,instant.,0,0,0
01.02.13,00:00,1,001,GWF,5,31,°C,return temperature,instant.,0,0,0
01.02.13,00:00,1,001,GWF,6,5.9,K,temperature difference,instant.,0,0,0
01.02.13,00:00,1,001,GWF,7,27425,hours,on time,instant.,0,0,0
01.02.13,00:00,1,001,GWF,8,27425,hours,operating time,instant.,0,0,0
01.02.13,00:00,1,001,GWF,9,433,l/h,volume flow,instant.,0,0,0
01.02.13,00:00,1,001,GWF,10,2.98,kW,power,instant.,0,0,0
01.02.13,00:00,1,001,GWF,11,01.02.13 01:57 Win  V,"",time point,instant.,0,0,0
01.02.13,00:00,1,001,GWF,12,11889,HCA,HCA-Unit,instant.,1,0,0
01.02.13,00:00,1,001,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.02.13,00:00,1,001,GWF,14,17612,kWh,energy,instant.,0,1,0
01.02.13,00:00,1,001,GWF,15,4209.07,m^3,volume,instant.,0,1,0
01.02.13,00:00,1,001,GWF,16,4086.95,m^3,volume,instant.,1,1,0
01.02.13,00:00,1,001,GWF,17,9703,HCA,HCA-Unit,instant.,1,1,0
01.02.13,00:00,1,001,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.02.13,00:00,1,001,GWF,19,01.07.12,"",time point,instant.,0,1,0
01.02.13,00:00,1,001,GWF,20,$00,"",M-Bus state,"","","",""
01.02.13,00:00,2,002,GWF,1,19015,kWh,energy,instant.,0,0,0
01.02.13,00:00,2,002,GWF,2,5095.86,m^3,volume,instant.,0,0,0
01.02.13,00:00,2,002,GWF,3,4864.52,m^3,volume,instant.,1,0,0
01.02.13,00:00,2,002,GWF,4,37,°C,flow temperature,instant.,0,0,0
01.02.13,00:00,2,002,GWF,5,36,°C,return temperature,instant.,0,0,0
01.02.13,00:00,2,002,GWF,6,1.6,K,temperature difference,instant.,0,0,0
